episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,130865.2109,130865.2109,61.07,38.05,0.00
2,888.2037,65876.7109,61.08,38.39,0.00
3,871.9272,44208.4492,61.05,38.74,0.00
4,856.0522,33370.3477,61.03,39.08,0.00
5,839.3713,26864.1523,60.98,39.42,0.00
6,823.0438,22523.9688,60.93,39.76,0.00
7,807.3860,19421.5996,60.91,40.10,0.00
8,791.3620,17092.8203,60.89,40.44,0.00
9,775.8556,15279.8242,60.89,40.78,0.00
10,760.6965,13827.9121,60.91,41.12,0.00
11,743.9916,815.7889,60.85,41.45,0.00
12,726.7321,799.6417,60.74,41.79,0.00
13,710.6827,783.5173,60.70,42.12,0.00
14,694.4709,767.3592,60.65,42.45,0.00
15,679.0443,751.3265,60.63,42.77,0.00
16,663.7601,735.3981,60.63,43.10,0.00
17,650.5382,719.7135,60.77,43.42,0.00
18,635.0511,704.0824,60.76,43.75,0.00
19,618.8856,688.3854,60.70,44.08,0.00
20,603.2037,672.6360,60.68,44.41,0.00
21,587.6045,656.9973,60.65,44.73,0.00
22,571.2719,641.4513,60.58,45.06,0.00
23,554.6138,625.8444,60.48,45.38,0.00
24,538.8967,610.2870,60.44,45.70,0.00
25,524.2842,594.8110,60.49,46.01,0.00
26,509.8258,579.4175,60.54,46.33,0.00
27,494.5615,563.8199,60.53,46.65,0.00
28,478.7155,548.1863,60.47,46.96,0.00
29,463.3363,532.6314,60.46,47.27,0.00
30,447.6025,517.0713,60.40,47.59,0.00
31,446.7534,502.9862,60.35,47.89,0.00
32,446.6955,490.5285,60.34,48.20,0.00
33,446.1140,479.6785,60.31,48.51,0.00
34,445.6666,470.3555,60.28,48.81,0.00
35,445.0442,462.4315,60.25,49.12,0.00
36,444.8325,455.9322,60.23,49.42,0.00
37,444.2768,450.9037,60.20,49.73,0.00
38,443.6975,447.4019,60.17,50.03,0.00
39,443.3676,445.4050,60.14,50.33,0.00
40,442.4575,444.8906,60.09,50.64,0.00
41,441.6892,444.3842,60.04,50.94,0.00
42,441.6041,443.8750,60.03,51.24,0.00
43,440.9291,443.3565,59.98,51.54,0.00
44,440.4416,442.8340,59.96,51.84,0.00
45,439.4565,442.2753,59.88,52.13,0.00
46,438.9678,441.6888,59.86,52.43,0.00
47,438.4922,441.1104,59.82,52.73,0.00
48,437.2069,440.4613,59.72,53.03,0.00
49,436.3526,439.7598,59.66,53.33,0.00
50,255.4037,421.0544,42.35,53.63,58.00
51,254.4719,402.3326,42.23,53.93,58.00
52,252.2694,383.3992,41.99,54.23,58.00
53,249.6249,364.2687,41.69,54.52,58.00
54,246.7888,344.9035,41.38,54.80,58.00
55,240.7715,325.0350,40.76,55.08,58.00
56,234.0527,304.5435,40.06,55.36,58.00
57,225.4095,283.2352,39.17,55.62,58.00
58,216.5932,261.1738,38.28,55.88,58.00
59,206.7182,238.2104,37.26,56.13,58.00
60,197.6136,232.4314,36.35,56.38,58.00
61,187.2623,225.7104,35.30,56.61,58.00
62,178.2849,218.3120,34.38,56.84,58.00
63,171.7130,210.5208,33.73,57.07,58.00
64,165.9587,202.4377,33.14,57.29,58.00
65,160.8760,194.4482,32.63,57.51,58.00
66,155.4517,186.5881,32.07,57.73,58.00
67,149.7419,179.0213,31.49,57.94,58.00
68,144.4566,171.8076,30.96,58.14,58.00
69,138.7174,165.0076,30.36,58.34,58.00
70,129.7182,158.2180,29.45,58.54,58.00
71,119.4413,151.4360,28.41,58.73,58.00
72,109.7812,144.5856,27.45,58.91,58.00
73,102.0990,137.6242,26.69,59.08,58.00
74,95.7641,130.6047,26.04,59.26,58.00
75,89.0460,123.4217,25.36,59.43,58.00
76,82.9713,116.1737,24.75,59.59,58.00
77,76.5874,108.8583,24.11,59.75,58.00
78,71.8132,101.5939,23.63,59.91,58.00
79,61.4590,93.8681,22.57,60.06,58.00
80,49.0935,85.8056,21.31,60.20,58.00
81,41.5421,78.0157,20.55,60.33,58.00
82,26.6169,69.6992,19.05,60.46,58.00
83,17.2853,61.2179,18.12,60.58,58.00
84,11.4572,52.7872,17.54,60.70,58.00
85,6.4558,44.5282,17.04,60.81,58.00
86,2.5649,36.4875,16.66,60.93,58.00
87,-1.7107,28.6577,16.22,61.03,58.00
88,-6.3764,20.8388,15.74,61.14,58.00
89,-14.6118,13.2317,14.91,61.24,58.00
90,-23.9654,5.9258,13.95,61.33,58.00
91,-34.7857,-1.7070,12.88,61.42,58.00
92,-41.4852,-8.5172,12.21,61.50,58.00
93,-47.5778,-15.0035,11.59,61.58,58.00
94,-53.7440,-21.5236,10.97,61.65,58.00
95,-66.3837,-28.8076,9.70,61.72,58.00
96,-80.8569,-37.1498,8.24,61.78,58.00
97,-82.5845,-45.2372,8.03,61.83,58.00
98,-87.1580,-53.3153,7.58,61.88,58.00
99,-99.9801,-61.8521,6.29,61.92,58.00
100,-104.9022,-69.9458,5.79,61.96,58.00
101,-118.7372,-78.3410,4.39,61.99,58.00
102,-127.7309,-86.9655,4.00,62.02,58.00
103,-141.0986,-96.3176,2.66,62.04,58.00
104,-156.0688,-106.5501,1.16,62.05,58.00
105,-165.6487,-116.4766,0.20,62.05,58.00
106,-165.4382,-124.9347,0.22,62.06,58.00
107,-165.8241,-133.2587,0.16,62.06,58.00
108,-166.3721,-141.1801,0.12,62.06,58.00
109,-167.5805,-147.9401,0.00,62.06,58.00
110,-167.5416,-154.2041,0.00,62.06,58.00
111,-167.5359,-159.0840,0.00,62.06,58.00
112,-167.4665,-163.0575,0.00,62.06,58.00
113,-167.6344,-165.7111,0.00,62.06,58.00
114,-167.4742,-166.8516,0.00,62.06,58.00
115,-167.4510,-167.0319,0.00,62.06,58.00
116,-167.5555,-167.2436,0.00,62.06,58.00
117,-167.4859,-167.4098,0.00,62.06,58.00
118,-167.5447,-167.5270,0.00,62.06,58.00
119,-167.5181,-167.5208,0.00,62.06,58.00
120,-167.4736,-167.5140,0.00,62.06,58.00
121,-167.4360,-167.5040,0.01,62.06,58.00
122,-167.5247,-167.5098,0.00,62.06,58.00
123,-167.4735,-167.4937,0.01,62.06,58.00
124,-167.4402,-167.4903,0.01,62.06,58.00
125,-167.3917,-167.4844,0.01,62.06,58.00
126,-167.5001,-167.4788,0.01,62.06,58.00
127,-167.4747,-167.4777,0.01,62.06,58.00
128,-167.3546,-167.4587,0.01,62.06,58.00
129,-167.3668,-167.4436,0.01,62.06,58.00
130,-167.3107,-167.4273,0.02,62.06,58.00
131,-167.4142,-167.4251,0.02,62.06,58.00
132,-167.3253,-167.4052,0.01,62.06,58.00
133,-167.5043,-167.4083,0.01,62.06,58.00
134,-167.4689,-167.4111,0.01,62.06,58.00
135,-167.3428,-167.4063,0.01,62.06,58.00
136,-167.3174,-167.3880,0.02,62.06,58.00
137,-167.3846,-167.3790,0.02,62.06,58.00
