episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,1252003.5000,1252003.5000,85.76,73.53,0.00
2,7698.7285,629851.1250,85.29,74.04,0.00
3,7560.3271,422420.8750,85.23,74.55,0.00
4,7427.1885,318672.4688,85.22,75.06,0.00
5,7291.0264,256396.1719,85.18,75.57,0.00
6,7153.2227,214855.6875,85.13,76.08,0.00
7,7016.3813,185164.3594,85.08,76.59,0.00
8,6878.2993,162878.5938,85.01,77.10,0.00
9,6741.7759,145530.0625,84.96,77.61,0.00
10,6603.2012,131637.3750,84.89,78.12,0.00
11,6464.8555,7083.5015,84.81,78.63,0.00
12,6328.3179,6946.4600,84.75,79.14,0.00
13,6191.3760,6809.5640,84.69,79.65,0.00
14,6054.5718,6672.3022,84.62,80.16,0.00
15,5916.1040,6534.8101,84.53,80.67,0.00
16,5779.6250,6397.4507,84.46,81.18,0.00
17,5643.4292,6260.1553,84.39,81.68,0.00
18,5536.1333,6125.9390,84.74,82.19,0.00
19,5410.7354,5992.8350,84.83,82.70,0.00
20,5273.1465,5859.8296,84.75,83.21,0.00
21,5136.8203,5727.0259,84.68,83.72,0.00
22,5000.2422,5594.2178,84.60,84.23,0.00
23,4863.7183,5461.4521,84.52,84.73,0.00
24,4727.5811,5328.7534,84.44,85.24,0.00
25,4591.3081,5196.2744,84.36,85.75,0.00
26,4456.7715,5063.9883,84.30,86.26,0.00
27,4322.3130,4931.8774,84.24,86.77,0.00
28,4187.8955,4797.0537,84.17,87.27,0.00
29,4053.6819,4661.3477,84.11,87.78,0.00
30,3918.7910,4525.9126,84.03,88.29,0.00
31,3914.6309,4403.6938,83.95,88.80,0.00
32,3911.1465,4294.7837,83.88,89.30,0.00
33,3919.4580,4200.3574,84.04,89.81,0.00
34,3930.4399,4120.6436,84.26,90.31,0.00
35,3941.3306,4055.6460,84.48,90.82,0.00
36,3962.7559,4006.2446,84.91,91.33,0.00
37,3976.2397,3971.6362,85.18,91.85,0.00
38,4000.2559,3952.8726,85.66,92.36,0.00
39,4004.7476,3947.9792,85.75,92.88,0.00
40,4001.4580,3956.2461,85.68,93.40,0.00
41,3997.8784,3964.5710,85.61,93.91,0.00
42,3994.3354,3972.8901,85.54,94.43,0.00
43,3991.0293,3980.0469,85.48,94.94,0.00
44,3987.6528,3985.7683,85.41,95.46,0.00
45,3984.4219,3990.0776,85.34,95.97,0.00
46,3980.0142,3991.8035,85.26,96.49,0.00
47,3976.7817,3991.8574,85.19,97.00,0.00
48,3973.1641,3989.1484,85.12,97.52,0.00
49,3969.9297,3985.6665,85.06,98.03,0.00
50,3965.6401,3982.0847,84.97,98.54,0.00
51,3962.0708,3978.5039,84.90,99.05,0.00
52,3958.7329,3974.9438,84.83,99.57,0.00
53,3960.0068,3971.8418,84.86,100.08,0.00
54,3955.6006,3968.6362,84.77,100.59,0.00
55,3951.4297,3965.3372,84.69,101.10,0.00
56,3947.9932,3962.1348,84.62,101.61,0.00
57,3943.9849,3958.8550,84.54,102.12,0.00
58,3939.6548,3955.5044,84.45,102.63,0.00
59,3936.4800,3952.1594,84.39,103.14,0.00
60,3932.9414,3948.8892,84.32,103.66,0.00
61,3929.6436,3945.6465,84.25,104.17,0.00
62,3926.4194,3942.4153,84.19,104.68,0.00
63,3922.5620,3938.6707,84.11,105.19,0.00
64,3918.7710,3934.9878,84.04,105.70,0.00
65,3914.8320,3931.3286,83.96,106.21,0.00
66,3911.0645,3927.6353,83.88,106.72,0.00
67,3922.5508,3925.4917,84.11,107.22,0.00
68,3925.2485,3924.0515,84.17,107.74,0.00
69,3921.1177,3922.5151,84.08,108.25,0.00
70,3917.5024,3920.9714,84.01,108.76,0.00
71,3914.1777,3919.4243,83.94,109.27,0.00
72,3910.7305,3917.8560,83.88,109.78,0.00
73,3906.4004,3916.2390,83.79,110.28,0.00
74,3903.0356,3914.6660,83.72,110.79,0.00
75,3900.0259,3913.1855,83.66,111.30,0.00
76,3896.8252,3911.7612,83.60,111.81,0.00
77,3893.5781,3908.8640,83.53,112.32,0.00
78,3890.1599,3905.3555,83.47,112.83,0.00
79,3886.6887,3901.9121,83.40,113.33,0.00
80,3883.2578,3898.4878,83.33,113.84,0.00
81,3879.0583,3894.9761,83.24,114.35,0.00
82,3896.6958,3893.5728,83.60,114.85,0.00
83,3910.3052,3893.9634,83.87,115.36,0.00
84,3923.3779,3895.9976,84.13,115.87,0.00
85,3942.5249,3900.2468,84.51,116.38,0.00
86,3961.5742,3906.7219,84.90,116.90,0.00
