episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,1866228.2500,1866228.2500,93.22,71.51,0.00
2,14098.5117,940163.3750,93.43,72.07,0.00
3,13878.2812,631401.6875,93.58,72.63,0.00
4,13665.1611,476967.5312,93.79,73.19,0.00
5,13444.9297,384263.0000,93.95,73.75,0.00
6,13220.3711,322422.5625,94.09,74.31,0.00
7,12998.6836,278219.1562,94.25,74.87,0.00
8,12797.5723,245041.4531,94.57,75.43,0.00
9,12564.1191,219210.6406,94.66,76.00,0.00
10,12331.2822,198522.7031,94.77,76.56,0.00
11,12128.9023,13112.7812,95.10,77.12,0.00
12,11916.1387,12894.5439,95.38,77.69,0.00
13,11697.7656,12676.4922,95.61,78.26,0.00
14,11460.1094,12455.9873,95.71,78.83,0.00
15,11249.5684,12236.4512,96.03,79.40,0.00
16,11021.1562,12016.5293,96.21,79.97,0.00
17,10786.3281,11795.2949,96.35,80.55,0.00
18,10540.3105,11569.5684,96.39,81.12,0.00
19,10312.1689,11344.3730,96.60,81.70,0.00
20,10091.5869,11120.4043,96.89,82.27,0.00
21,9871.8008,10894.6934,97.20,82.85,0.00
22,9655.5967,10668.6387,97.57,83.44,0.00
23,9427.5566,10441.6182,97.83,84.02,0.00
24,9177.4365,10213.3506,97.88,84.60,0.00
25,8939.6123,9982.3545,98.07,85.19,0.00
26,8717.0879,9751.9482,98.43,85.78,0.00
27,8468.2979,9520.1455,98.51,86.37,0.00
28,8233.9170,9289.5059,98.78,86.96,0.00
29,7997.2358,9058.0127,99.03,87.55,0.00
30,7755.9517,8824.4492,99.23,88.14,0.00
31,7772.1074,8614.4805,99.44,88.74,0.00
32,7774.4136,8426.3613,99.47,89.33,0.00
33,7783.0557,8261.9121,99.57,89.93,0.00
34,7785.8857,8122.7563,99.61,90.52,0.00
35,7786.3389,8007.4287,99.62,91.12,0.00
36,7787.5327,7914.4736,99.63,91.71,0.00
37,7812.7451,7848.9180,99.95,92.31,0.00
38,7842.4771,7809.7744,100.32,92.91,0.00
39,7848.7817,7794.9287,100.40,93.51,0.00
40,7849.7349,7804.3076,100.41,94.11,0.00
41,7865.6030,7813.6572,100.61,94.71,0.00
42,7879.4761,7824.1631,100.78,95.32,0.00
43,7901.5161,7836.0088,101.06,95.92,0.00
44,7907.2798,7848.1484,101.13,96.53,0.00
45,7928.4077,7862.3545,101.39,97.14,0.00
46,7945.5469,7878.1572,101.61,97.75,0.00
47,7960.9614,7892.9790,101.80,98.36,0.00
48,7989.6040,7907.6914,102.16,98.98,0.00
49,8014.1826,7924.2305,102.47,99.59,0.00
50,8018.9878,7941.1562,102.53,100.21,0.00
51,8032.0879,7957.8047,102.69,100.83,0.00
52,8051.5762,7975.0156,102.94,101.45,0.00
53,8077.1606,7992.5806,103.25,102.06,0.00
54,8104.9141,8012.3438,103.60,102.68,0.00
55,8131.3965,8032.6416,103.93,103.30,0.00
56,8134.4863,8051.5352,103.97,103.92,0.00
57,8135.0098,8068.9399,103.98,104.55,0.00
58,8154.4199,8085.4219,104.22,105.17,0.00
59,8158.8408,8099.8882,104.28,105.79,0.00
60,8172.7959,8115.2686,104.45,106.41,0.00
61,8197.2324,8131.7827,104.76,107.03,0.00
62,8225.2363,8149.1494,105.11,107.66,0.00
63,8229.7734,8164.4102,105.17,108.28,0.00
64,8241.4268,8178.0615,105.31,108.91,0.00
65,8244.4844,8189.3711,105.35,109.54,0.00
66,8261.6543,8202.0879,105.56,110.17,0.00
67,8265.8340,8215.1699,105.62,110.80,0.00
68,8266.2012,8226.3486,105.62,111.43,0.00
69,8266.8691,8237.1504,105.63,112.06,0.00
70,8278.4844,8247.7197,105.78,112.70,0.00
71,8292.1924,8257.2168,105.95,113.33,0.00
72,8312.8662,8265.9785,106.21,113.96,0.00
73,8316.1035,8274.6113,106.25,114.60,0.00
74,8316.5088,8282.1191,106.25,115.24,0.00
75,8339.0889,8291.5801,106.53,115.88,0.00
76,8344.1504,8299.8301,106.60,116.52,0.00
77,8358.7031,8309.1162,106.78,117.16,0.00
78,8379.9375,8320.4902,107.05,117.80,0.00
79,8384.3887,8332.2432,107.10,118.44,0.00
80,8384.3955,8342.8340,107.10,119.09,0.00
81,8400.0947,8353.6240,107.30,119.73,0.00
82,8410.6895,8363.4062,107.43,120.38,0.00
83,8424.6768,8374.2637,107.61,121.02,0.00
84,8438.5986,8386.4727,107.78,121.67,0.00
85,8455.8965,8398.1543,108.00,122.31,0.00
86,8473.0850,8411.0469,108.21,122.96,0.00
87,8485.7090,8423.7480,108.37,123.61,0.00
88,8497.2373,8435.4775,108.52,124.26,0.00
89,8515.6943,8448.6074,108.75,124.90,0.00
90,8531.5205,8463.3203,108.94,125.55,0.00
91,8554.7949,8478.7910,109.24,126.21,0.00
92,8574.7686,8495.1982,109.49,126.86,0.00
93,8588.0156,8511.5322,109.65,127.52,0.00
94,8599.1924,8527.5918,109.79,128.17,0.00
95,8598.0518,8541.8076,109.78,128.83,0.00
96,8615.9316,8556.0918,110.00,129.49,0.00
97,8637.4697,8571.2676,110.27,130.15,0.00
98,8659.3545,8587.4785,110.55,130.81,0.00
99,8685.2666,8604.4355,110.87,131.47,0.00
100,8690.3252,8620.3164,110.93,132.14,0.00
101,8712.9473,8636.1328,111.22,132.80,0.00
102,8726.4531,8651.2998,111.38,133.47,0.00
103,8737.4834,8666.2480,111.52,134.13,0.00
104,8747.8799,8681.1162,111.65,134.80,0.00
105,8774.6689,8698.7793,111.99,135.47,0.00
106,8798.8320,8717.0684,112.29,136.13,0.00
107,8823.2969,8735.6504,112.60,136.81,0.00
108,8827.1543,8752.4316,112.65,137.42,8.00
109,8408.0537,8724.7100,107.44,138.03,8.00
