episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,2001377.3750,2001377.3750,94.17,75.34,0.00
2,14242.4521,1007809.9375,94.36,75.90,0.00
3,14029.8682,676549.9375,94.58,76.46,0.00
4,13791.9111,510860.4062,94.64,77.02,0.00
5,13582.9609,411404.9375,94.89,77.58,0.00
6,13370.2266,345065.8125,95.13,78.14,0.00
7,13132.0713,297646.7188,95.20,78.71,0.00
8,12915.4258,262055.2969,95.42,79.27,0.00
9,12695.1914,234348.6094,95.63,79.84,0.00
10,12464.6719,212160.2188,95.77,80.41,0.00
11,12234.3896,13245.9170,95.91,80.98,0.00
12,11984.1533,13020.0879,95.91,81.55,0.00
13,11746.6494,12791.7646,96.00,82.12,0.00
14,11497.7842,12562.3525,96.01,82.69,0.00
15,11247.8955,12328.8457,96.01,83.27,0.00
16,10996.5293,12091.4766,96.00,83.84,0.00
17,10765.9248,11854.8613,96.17,84.42,0.00
18,10520.1885,11615.3379,96.21,85.00,0.00
19,10271.5596,11372.9746,96.23,85.58,0.00
20,10045.5645,11131.0635,96.46,86.16,0.00
21,9816.7607,10889.2998,96.67,86.74,0.00
22,9591.9590,10650.0820,96.94,87.32,0.00
23,9374.4521,10412.8613,97.29,87.91,0.00
24,9144.2080,10177.5049,97.53,88.49,0.00
25,8917.4072,9944.4551,97.83,89.08,0.00
26,8682.0254,9713.0049,98.04,89.67,0.00
27,8429.9443,9479.4072,98.08,90.27,0.00
28,8191.0068,9246.4893,98.27,90.86,0.00
29,7938.8896,9013.2217,98.32,91.46,0.00
30,7682.4136,8776.9072,98.31,92.05,0.00
31,7699.3491,8565.1660,98.53,92.65,0.00
32,7719.8315,8377.9531,98.78,93.24,0.00
33,7740.0317,8214.5107,99.03,93.84,0.00
34,7756.8232,8075.7725,99.24,94.44,0.00
35,7767.3506,7960.7666,99.38,95.05,0.00
36,7780.6206,7870.6260,99.54,95.65,0.00
37,7781.4819,7805.7803,99.55,96.25,0.00
38,7801.1372,7766.7939,99.80,96.86,0.00
39,7805.5444,7753.4585,99.85,97.47,0.00
40,7805.5078,7765.7681,99.85,98.07,0.00
41,7820.4224,7777.8750,100.04,98.68,0.00
42,7824.4390,7788.3359,100.09,99.29,0.00
43,7837.7554,7798.1084,100.26,99.90,0.00
44,7854.3882,7807.8647,100.47,100.51,0.00
45,7873.7949,7818.5093,100.71,101.12,0.00
46,7887.3901,7829.1860,100.88,101.74,0.00
47,7905.2637,7841.5640,101.10,102.35,0.00
48,7918.1646,7853.2671,101.26,102.97,0.00
49,7918.6553,7864.5781,101.27,103.58,0.00
50,7927.8823,7876.8154,101.38,104.20,0.00
51,7949.0449,7889.6782,101.65,104.82,0.00
