episode,total_reward,avg_reward,max_speed,distance_raced,damage
145,-71.9206,-73.8493,90.61,110.19,0.00
146,-71.3794,-73.4072,90.51,110.68,0.00
147,-71.3823,-72.9259,90.45,111.17,0.00
148,-71.7021,-72.5311,90.40,111.67,0.00
149,-71.7621,-72.2541,90.37,112.16,0.00
150,-71.4461,-71.9874,90.34,112.66,0.00
151,5134.3999,448.8188,95.68,141.58,0.00
152,-112.5980,444.8154,76.06,142.06,66.00
153,-112.3621,440.8015,76.04,142.53,66.00
154,-111.5397,436.8307,76.43,143.00,66.00
155,-110.6003,432.9628,76.84,143.47,66.00
156,-109.0266,429.1981,77.48,143.94,66.00
157,-107.3966,425.5967,78.09,144.41,66.00
158,-106.3413,422.1327,78.54,144.88,66.00
159,-104.6158,418.8474,79.17,145.35,66.00
160,-102.6542,415.7266,79.83,145.82,66.00
161,-101.1365,-107.8271,80.32,146.28,66.00
162,-99.4506,-106.5124,80.76,146.75,66.00
163,-97.6998,-105.0461,81.16,147.21,66.00
164,-96.6462,-103.5568,81.63,147.67,66.00
165,-94.9550,-101.9923,82.09,148.14,66.00
166,-93.0551,-100.3951,82.48,148.60,66.00
167,-91.5391,-98.8093,83.01,149.06,66.00
168,-89.3957,-97.1148,83.61,149.52,66.00
169,-87.7580,-95.4290,84.12,149.99,66.00
170,-86.2971,-93.7933,84.52,150.46,66.00
171,-84.7535,-92.1550,84.82,150.92,66.00
172,-83.7012,-90.5800,85.03,151.39,66.00
173,-83.9344,-89.2035,85.09,151.86,66.00
174,-84.6682,-88.0057,85.12,152.34,66.00
175,-84.6381,-86.9740,85.05,152.81,66.00
176,-85.0831,-86.1768,84.98,153.28,66.00
177,-85.1523,-85.5381,85.01,153.75,66.00
178,-85.6281,-85.1614,85.13,154.22,66.00
179,-85.8442,-84.9700,85.29,154.69,66.00
180,-84.6103,-84.8013,85.50,155.17,66.00
181,-84.6618,-84.7922,85.58,155.64,66.00
182,-84.1327,-84.8353,85.81,156.12,66.00
183,-83.3663,-84.7785,85.94,156.59,66.00
184,-82.9908,-84.6108,85.94,157.07,66.00
185,-82.8427,-84.4312,86.10,157.55,66.00
186,-82.4660,-84.1695,86.37,158.03,66.00
187,-81.9761,-83.8519,86.60,158.51,66.00
188,-81.6595,-83.4550,86.88,158.99,66.00
189,-81.5881,-83.0294,87.14,159.47,66.00
190,-82.0492,-82.7733,86.72,159.95,66.00
191,-82.4522,-82.5524,86.40,160.43,66.00
192,-82.5406,-82.3932,86.38,160.91,66.00
193,-81.6516,-82.2217,86.51,161.39,66.00
194,-81.6318,-82.0858,86.76,161.87,66.00
195,-81.7424,-81.9758,86.93,162.35,66.00
196,-81.1452,-81.8437,87.08,162.83,66.00
197,-80.8812,-81.7342,87.24,163.32,66.00
198,-80.9411,-81.6623,87.44,163.80,66.00
199,-80.6656,-81.5701,87.48,164.28,66.00
200,-81.3185,-81.4970,87.15,164.76,66.00
201,-81.5089,-81.4027,87.01,165.25,66.00
202,-81.4808,-81.2967,87.16,165.73,66.00
203,-81.9346,-81.3250,87.18,166.21,66.00
204,-82.0121,-81.3630,87.18,166.69,66.00
205,-81.4681,-81.3356,87.47,167.17,66.00
206,-80.7863,-81.2997,87.70,167.65,66.00
207,-80.4371,-81.2553,87.56,168.13,66.00
208,38269.8203,3753.8208,126.35,384.65,66.00
209,-43.0777,3757.5796,125.29,385.42,66.00
210,-43.3200,3761.3794,125.39,386.18,66.00
211,7199.3721,4489.4678,130.69,444.02,66.00
212,-54.6051,4492.1553,122.55,444.72,66.00
213,-54.3568,4494.9131,122.80,445.42,66.00
214,-53.7504,4497.7393,122.98,446.11,66.00
215,-53.5431,4500.5317,122.98,446.80,66.00
216,-54.5156,4503.1587,122.32,447.48,66.00
217,-54.6571,4505.7368,122.01,448.15,66.00
218,-54.3796,673.3167,122.12,448.82,66.00
219,-54.6446,672.1600,122.21,449.49,66.00
220,-54.1776,671.0742,122.47,450.16,66.00
221,-53.1797,-54.1810,122.84,450.82,66.00
222,-53.0711,-54.0276,122.90,451.49,66.00
223,-53.1198,-53.9039,123.07,452.16,66.00
224,-53.7633,-53.9051,123.28,452.82,66.00
225,-124.3049,-60.9813,93.26,453.48,208.00
226,-124.8731,-68.0171,92.73,454.13,208.00
227,-125.1801,-75.0694,92.22,454.78,208.00
228,-125.5770,-82.1891,91.67,455.42,208.00
229,-125.6468,-89.2893,91.18,456.06,208.00
230,-125.6360,-96.4352,90.72,456.70,208.00
231,-125.6808,-103.6853,90.09,457.33,208.00
232,-126.1870,-110.9969,89.51,457.96,208.00
233,-126.7318,-118.3581,88.86,458.58,208.00
234,-126.9167,-125.6734,88.28,459.20,208.00
235,-127.1610,-125.9590,87.72,459.81,208.00
236,-127.3516,-126.2069,87.18,460.42,208.00
237,-127.5461,-126.4435,86.66,461.02,208.00
238,-127.4728,-126.6331,86.16,461.62,208.00
239,-128.0547,-126.8739,85.64,462.22,208.00
240,-128.0913,-127.1194,85.09,462.81,208.00
241,-128.1089,-127.3622,84.59,463.39,208.00
242,-128.3707,-127.5805,84.15,463.97,208.00
243,-128.2332,-127.7307,83.77,464.55,208.00
244,-127.9041,-127.8294,83.41,465.12,208.00
245,-127.9802,-127.9114,82.99,465.69,208.00
246,-128.1687,-127.9931,82.57,466.25,208.00
247,-128.1890,-128.0574,82.21,466.81,208.00
248,-127.9060,-128.1007,81.86,467.37,208.00
249,-127.8601,-128.0812,81.47,467.92,208.00
250,-127.7249,-128.0446,81.05,468.46,208.00
251,-127.6571,-127.9994,80.65,469.00,208.00
252,-127.6330,-127.9256,80.27,469.54,208.00
253,-127.5894,-127.8613,79.89,470.08,208.00
254,-127.4243,-127.8133,79.45,470.61,208.00
255,-127.4356,-127.7588,78.80,471.13,208.00
256,-127.8242,-127.7243,78.24,471.65,208.00
257,-128.0529,-127.7107,77.72,472.16,208.00
258,-128.1739,-127.7375,77.31,472.67,208.00
259,-128.0356,-127.7551,76.91,473.18,208.00
260,-127.8443,-127.7670,76.60,473.68,208.00
261,-127.9416,-127.7955,76.16,474.18,208.00
262,-127.8100,-127.8132,75.87,474.67,208.00
263,-127.7685,-127.8311,75.46,475.16,208.00
264,-127.9164,-127.8803,75.02,475.65,208.00
265,-127.7707,-127.9138,74.66,476.13,208.00
266,-127.8747,-127.9189,74.24,476.61,208.00
267,-128.0447,-127.9180,73.91,477.09,208.00
268,-127.8528,-127.8859,73.60,477.56,208.00
269,-127.9678,-127.8792,73.20,478.03,208.00
270,-128.1260,-127.9073,72.81,478.50,208.00
271,-128.1104,-127.9242,72.39,478.96,208.00
272,-128.2541,-127.9686,71.83,479.42,208.00
273,-128.5173,-128.0435,71.27,479.88,208.00
274,-128.7384,-128.1257,70.74,480.33,208.00
275,-129.1135,-128.2600,70.18,480.78,208.00
276,-129.3708,-128.4096,69.65,481.22,208.00
277,-129.4725,-128.5524,69.27,481.66,208.00
278,-129.8224,-128.7493,68.82,482.10,208.00
279,-129.8034,-128.9329,68.42,482.53,208.00
280,-130.1020,-129.1305,67.98,482.96,208.00
281,-130.3400,-129.3535,67.73,483.39,208.00
282,-130.2441,-129.5524,67.46,483.81,208.00
283,-130.2274,-129.7234,67.19,484.24,208.00
284,-130.3048,-129.8801,66.93,484.66,208.00
285,-130.4570,-130.0144,66.69,485.08,208.00
286,-130.5000,-130.1274,66.45,485.49,208.00
287,-130.4036,-130.2205,66.21,485.91,208.00
288,-130.3016,-130.2684,65.95,486.32,208.00
289,-130.3594,-130.3240,65.89,486.74,208.00
290,-130.2487,-130.3387,65.77,487.15,208.00
291,-129.8839,-130.2931,65.75,487.56,208.00
292,-129.5764,-130.2263,65.66,487.97,208.00
293,-129.6139,-130.1649,65.58,488.38,208.00
294,-129.7485,-130.1093,65.48,488.80,208.00
295,-129.8068,-130.0443,64.76,489.20,208.00
296,-130.0803,-130.0023,63.99,489.60,208.00
297,-130.6302,-130.0250,63.42,490.00,208.00
298,-131.0666,-130.1015,63.02,490.39,208.00
299,-131.6689,-130.2324,62.72,490.79,208.00
300,-131.9167,-130.3992,62.50,491.18,208.00
301,-131.8562,-130.5965,62.42,491.57,208.00
302,-131.8481,-130.8236,62.48,491.96,208.00
303,-131.5509,-131.0173,62.44,492.35,208.00
304,-131.4734,-131.1898,62.33,492.74,208.00
305,-131.3464,-131.3438,62.29,493.13,208.00
306,-131.0812,-131.4439,62.40,493.51,208.00
307,-130.8998,-131.4708,62.42,493.90,208.00
308,-130.7721,-131.4414,62.16,494.29,208.00
309,-130.9454,-131.3690,61.93,494.68,208.00
310,-131.0578,-131.2832,61.75,495.06,208.00
311,-131.2774,-131.2253,61.45,495.44,208.00
312,-131.4879,-131.1892,61.19,495.82,208.00
313,-131.6871,-131.2029,60.92,496.20,208.00
314,-131.9098,-131.2465,60.77,496.58,208.00
315,-131.8716,-131.2990,60.76,496.95,208.00
316,-132.0070,-131.3916,60.59,497.33,208.00
317,-131.9420,-131.4958,60.42,497.71,208.00
318,-132.1066,-131.6293,60.37,498.08,208.00
319,-132.1256,-131.7473,60.33,498.46,208.00
320,-132.0010,-131.8416,60.38,498.83,208.00
321,-131.7340,-131.8873,60.38,499.21,208.00
322,-131.7217,-131.9106,60.39,499.58,208.00
323,-131.3675,-131.8787,60.41,499.95,208.00
324,-131.1524,-131.8029,60.38,500.33,208.00
325,-131.3839,-131.7542,60.32,500.70,208.00
326,-131.5006,-131.7035,60.10,501.07,208.00
327,-131.3347,-131.6428,60.12,501.44,208.00
328,-130.9074,-131.5229,60.16,501.82,208.00
329,-130.8822,-131.3985,60.16,502.19,208.00
330,-130.8008,-131.2785,60.12,502.56,208.00
331,-131.1694,-131.2221,60.03,502.93,208.00
332,-131.1794,-131.1678,59.86,503.30,208.00
333,-131.5124,-131.1823,59.43,503.67,208.00
334,-132.0585,-131.2729,58.94,504.03,208.00
335,-132.5833,-131.3929,58.55,504.40,208.00
336,-132.8151,-131.5243,58.38,504.76,208.00
337,-133.3102,-131.7218,58.23,505.12,208.00
338,-133.6423,-131.9953,58.04,505.48,208.00
339,-133.5787,-132.2650,57.94,505.84,208.00
340,-133.8459,-132.5695,57.85,506.20,208.00
341,-134.3996,-132.8925,57.61,506.56,208.00
342,-134.5336,-133.2280,57.32,506.91,208.00
343,-134.7773,-133.5544,57.10,507.27,208.00
344,-134.4142,-133.7900,57.12,507.62,208.00
345,-134.9378,-134.0255,57.10,507.98,208.00
346,-135.0153,-134.2455,56.93,508.33,208.00
347,-134.7377,-134.3882,56.83,508.68,208.00
348,-134.8138,-134.5054,56.88,509.04,208.00
349,-134.8049,-134.6280,56.90,509.39,208.00
350,-134.1975,-134.6632,57.11,509.74,208.00
351,-133.1499,-134.5382,57.53,510.10,208.00
352,-131.6260,-134.2474,57.93,510.45,208.00
353,-130.6948,-133.8392,58.08,510.81,208.00
354,-130.1487,-133.4126,58.24,511.17,208.00
355,-130.0042,-132.9193,58.34,511.52,208.00
356,-129.5323,-132.3710,58.38,511.88,208.00
357,-129.4195,-131.8391,58.43,512.24,208.00
358,-129.3740,-131.2952,58.46,512.60,208.00
359,-128.7419,-130.6889,58.54,512.96,208.00
360,-127.9545,-130.0646,58.76,513.32,208.00
361,-127.9338,-129.5430,58.92,513.68,208.00
362,-127.7911,-129.1595,59.06,514.04,208.00
363,-128.2362,-128.9136,59.21,514.40,208.00
364,-132.2523,-129.1240,58.65,514.76,208.00
365,-132.5964,-129.3832,58.59,515.12,208.00
366,-133.0077,-129.7307,58.45,515.49,208.00
367,-133.0322,-130.0920,58.33,515.85,208.00
368,-133.8033,-130.5349,58.05,516.21,208.00
369,-134.3389,-131.0946,57.68,516.57,208.00
370,-134.9075,-131.7899,57.44,516.92,208.00
371,-135.2510,-132.5216,57.22,517.28,208.00
372,-135.8213,-133.3246,57.05,517.64,208.00
373,-136.2290,-134.1239,56.85,518.00,208.00
374,-136.6135,-134.5601,56.61,518.35,208.00
375,-137.1819,-135.0186,56.25,518.71,208.00
376,-137.7722,-135.4951,55.84,519.06,208.00
377,-138.1887,-136.0107,55.46,519.41,208.00
378,-138.8837,-136.5188,55.00,519.76,208.00
379,-139.6027,-137.0451,54.41,520.11,208.00
380,-140.3150,-137.5859,53.86,520.45,208.00
381,-141.0771,-138.1685,53.29,520.79,208.00
382,-141.8824,-138.7746,52.69,521.13,208.00
383,-142.8122,-139.4329,52.01,521.46,208.00
384,-143.7060,-140.1422,51.30,521.79,208.00
385,-144.6768,-140.8917,50.59,522.12,208.00
386,-145.6601,-141.6805,49.85,522.45,208.00
387,-146.4683,-142.5085,49.07,522.77,208.00
388,-147.2342,-143.3435,48.44,523.09,208.00
389,-148.0250,-144.1857,47.86,523.40,208.00
390,-148.7914,-145.0334,47.37,523.71,208.00
391,-149.5233,-145.8780,46.82,524.02,208.00
392,-149.9290,-146.6826,46.40,524.33,208.00
393,-150.5686,-147.4583,45.98,524.64,208.00
394,-151.1030,-148.1980,45.59,524.95,208.00
395,-151.6484,-148.8951,45.22,525.25,208.00
396,-152.2881,-149.5580,44.81,525.55,208.00
397,-152.3206,-150.1432,44.42,525.86,208.00
398,-153.0657,-150.7263,44.02,526.15,208.00
399,-153.5013,-151.2740,43.56,526.45,208.00
400,-154.0327,-151.7981,43.03,526.75,208.00
401,-154.5931,-152.3051,42.58,527.04,208.00
402,-155.1137,-152.8235,42.17,527.33,208.00
403,-155.3748,-153.3042,41.74,527.62,208.00
404,-156.2248,-153.8163,41.30,527.90,208.00
405,-156.4018,-154.2916,40.85,528.19,208.00
406,-156.8877,-154.7516,40.43,528.47,208.00
407,-157.5661,-155.2762,39.88,528.75,208.00
408,-157.8990,-155.7595,39.21,529.03,208.00
409,-158.3967,-156.2490,38.56,529.30,208.00
410,-159.2789,-156.7737,37.88,529.57,208.00
411,-159.7969,-157.2940,37.21,529.83,208.00
412,-160.4875,-157.8314,36.42,530.09,208.00
413,-160.8846,-158.3824,35.73,530.34,208.00
414,-161.7210,-158.9320,34.90,530.59,208.00
415,-162.6252,-159.5544,33.92,530.84,208.00
416,-163.1877,-160.1844,33.03,531.07,208.00
417,-164.1755,-160.8453,32.10,531.30,208.00
418,-164.7889,-161.5343,31.51,531.53,208.00
419,-165.6201,-162.2566,30.88,531.76,208.00
420,-166.6518,-162.9939,30.40,531.99,208.00
421,-167.2878,-163.7430,30.05,532.21,208.00
422,-168.3074,-164.5250,29.72,532.44,208.00
423,-168.9073,-165.3273,29.43,532.67,208.00
424,-168.8861,-166.0438,29.11,532.89,208.00
425,-169.1608,-166.6974,28.44,533.12,208.00
426,-169.7332,-167.3519,27.63,533.33,208.00
427,-170.5291,-167.9873,26.60,533.54,208.00
428,-171.4239,-168.6508,25.49,533.75,208.00
429,-172.4323,-169.3320,24.25,533.94,208.00
430,-173.3256,-169.9994,23.11,534.13,208.00
431,-174.5414,-170.7247,22.04,534.32,208.00
432,-175.5299,-171.4470,20.98,534.49,208.00
433,-175.9899,-172.1552,20.18,534.67,208.00
434,-176.9140,-172.9580,19.26,534.83,208.00
435,-177.3476,-173.7767,18.44,534.99,208.00
436,-177.7180,-174.5752,17.51,535.15,208.00
437,-178.5273,-175.3750,16.58,535.29,208.00
438,-179.1930,-176.1519,15.64,535.43,208.00
439,-179.8908,-176.8978,14.58,535.57,208.00
440,-180.5482,-177.6200,13.59,535.69,208.00
441,-181.2557,-178.2915,12.51,535.81,208.00
442,-181.9163,-178.9301,11.61,535.92,208.00
443,-182.2273,-179.5538,10.83,536.02,208.00
444,-183.0061,-180.1630,9.99,536.12,208.00
445,-183.0414,-180.7324,9.37,536.21,208.00
446,-183.6540,-181.3260,8.69,536.29,208.00
447,-183.7921,-181.8525,8.06,536.37,208.00
448,-184.2047,-182.3537,7.31,536.45,208.00
449,-184.5164,-182.8162,6.50,536.51,208.00
450,-184.7851,-183.2399,5.75,536.57,208.00
451,-185.2487,-183.6392,5.01,536.62,208.00
452,-185.5825,-184.0058,4.27,536.67,208.00
453,-195.6684,-185.3499,3.71,536.71,208.00
454,-195.9092,-186.6402,3.07,536.74,208.00
455,-196.1234,-187.9484,2.28,536.76,208.00
456,-196.2989,-189.2129,1.73,536.78,208.00
457,-196.6711,-190.5008,1.06,536.79,208.00
458,-196.5767,-191.7380,0.86,536.80,208.00
459,-196.7450,-192.9609,0.59,536.81,208.00
460,-196.6170,-194.1441,0.52,536.81,208.00
461,-196.8620,-195.3054,0.43,536.81,208.00
462,-196.9404,-196.4412,0.35,536.82,208.00
463,-196.7458,-196.5489,0.40,536.82,208.00
464,-196.9271,-196.6507,0.40,536.82,208.00
465,-196.9880,-196.7372,0.34,536.82,208.00
466,-196.9943,-196.8067,0.40,536.83,208.00
467,-196.9097,-196.8306,0.32,536.83,208.00
468,-196.7611,-196.8490,0.44,536.83,208.00
469,-197.0922,-196.8838,0.22,536.83,208.00
470,-196.9746,-196.9195,0.17,536.83,208.00
471,-196.7733,-196.9107,0.41,536.84,208.00
472,-196.9969,-196.9163,0.20,536.84,208.00
473,-196.7770,-196.9194,0.29,536.84,208.00
474,-197.1444,-196.9412,0.13,536.84,208.00
475,-197.0014,-196.9425,0.17,536.84,208.00
476,-196.7522,-196.9183,0.33,536.84,208.00
477,-197.0183,-196.9292,0.15,536.84,208.00
478,-196.9480,-196.9478,0.24,536.85,208.00
479,-197.0931,-196.9479,0.19,536.85,208.00
480,-196.8716,-196.9376,0.30,536.85,208.00
481,-197.0795,-196.9682,0.30,536.85,208.00
482,-196.5887,-196.9274,0.42,536.85,208.00
483,-197.1361,-196.9633,0.21,536.85,208.00
484,-196.8078,-196.9297,0.37,536.86,208.00
485,-196.8732,-196.9169,0.33,536.86,208.00
486,-196.9398,-196.9356,0.24,536.86,208.00
487,-196.8648,-196.9203,0.26,536.86,208.00
488,-196.8867,-196.9142,0.34,536.86,208.00
489,-196.9410,-196.8989,0.24,536.86,208.00
490,-196.7837,-196.8902,0.37,536.87,208.00
491,-196.6593,-196.8481,0.35,536.87,208.00
492,-196.7830,-196.8676,0.39,536.87,208.00
493,-196.8936,-196.8433,0.33,536.87,208.00
494,-196.8162,-196.8441,0.30,536.87,208.00
495,-196.7116,-196.8280,0.37,536.87,208.00
496,-196.7289,-196.8069,0.46,536.88,208.00
497,-196.9294,-196.8133,0.19,536.88,208.00
498,-196.9071,-196.8154,0.24,536.88,208.00
499,-196.7179,-196.7931,0.28,536.88,208.00
500,-196.9335,-196.8080,0.28,536.88,208.00
501,-196.9481,-196.8369,0.26,536.88,208.00
502,-196.8081,-196.8394,0.32,536.89,208.00
503,-196.7764,-196.8277,0.42,536.89,208.00
504,-196.6646,-196.8126,0.47,536.89,208.00
505,-196.8790,-196.8293,0.35,536.89,208.00
506,-196.7581,-196.8322,0.44,536.90,208.00
507,-196.8806,-196.8274,0.35,536.90,208.00
508,-196.6780,-196.8044,0.42,536.90,208.00
509,-196.8349,-196.8161,0.40,536.91,208.00
510,-197.0198,-196.8248,0.42,536.91,208.00
511,-196.8479,-196.8147,0.38,536.91,208.00
512,-196.6980,-196.8037,0.51,536.91,208.00
513,-196.8905,-196.8152,0.34,536.92,208.00
514,-196.7594,-196.8246,0.23,536.92,208.00
515,-196.6008,-196.7968,0.31,536.92,208.00
516,-197.0871,-196.8297,0.11,536.92,208.00
517,-196.9390,-196.8356,0.24,536.92,208.00
518,-196.8500,-196.8528,0.37,536.92,208.00
519,-196.8737,-196.8566,0.38,536.93,208.00
520,-197.2110,-196.8757,0.00,536.93,208.00
521,-197.1260,-196.9035,0.04,536.93,208.00
522,-196.9138,-196.9251,0.15,536.93,208.00
523,-196.7248,-196.9086,0.40,536.93,208.00
524,-196.7255,-196.9052,0.48,536.93,208.00
525,-197.1129,-196.9564,0.14,536.93,208.00
526,-196.8253,-196.9302,0.27,536.94,208.00
527,-196.8338,-196.9197,0.29,536.94,208.00
528,-196.7916,-196.9138,0.29,536.94,208.00
529,-196.9384,-196.9203,0.22,536.94,208.00
530,-196.8576,-196.8850,0.30,536.94,208.00
531,-196.7008,-196.8424,0.36,536.95,208.00
532,-196.7022,-196.8213,0.35,536.95,208.00
533,-196.9376,-196.8426,0.36,536.95,208.00
534,-196.4821,-196.8183,0.48,536.95,208.00
535,-196.7278,-196.7797,0.45,536.96,208.00
536,-196.7901,-196.7762,0.40,536.96,208.00
