episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,12230.7715,12230.7715,82.73,39.17,0.00
2,54.4669,6142.6191,83.36,39.64,0.00
3,55.5178,4113.5854,84.00,40.11,0.00
4,56.0489,3099.2012,84.38,40.59,0.00
5,57.1268,2490.7864,85.03,41.07,0.00
6,57.7240,2085.2759,85.45,41.56,0.00
7,58.0222,1795.6682,85.72,42.04,0.00
8,58.3315,1578.5011,86.01,42.53,0.00
9,58.3753,1409.5981,86.15,43.02,0.00
10,58.9230,1274.5306,86.56,43.51,0.00
11,58.5384,57.3075,86.50,44.00,0.00
12,58.1585,57.6766,86.43,44.49,0.00
13,57.7529,57.9001,86.34,44.99,0.00
14,57.3991,58.0352,86.28,45.48,0.00
15,57.0542,58.0279,86.24,45.97,0.00
16,56.6374,57.9193,86.15,46.46,0.00
17,56.4307,57.7601,86.15,46.96,0.00
18,56.7050,57.5975,86.39,47.45,0.00
19,57.0595,57.4659,86.67,47.95,0.00
20,57.2614,57.2997,86.87,48.45,0.00
21,57.3794,57.1838,87.02,48.95,0.00
22,57.2781,57.0958,87.07,49.45,0.00
23,57.6535,57.0859,87.35,49.96,0.00
24,58.1932,57.1653,87.72,50.47,0.00
25,44.6831,55.9282,81.03,50.98,24.00
26,43.3087,54.5953,80.33,51.49,24.00
27,43.6039,53.3126,80.48,52.00,24.00
28,43.7992,52.0220,80.57,52.51,24.00
29,44.0188,50.7179,80.67,53.02,24.00
30,44.1960,49.4114,80.76,53.53,24.00
31,44.2964,48.1031,80.80,54.04,24.00
32,44.4774,46.8230,80.89,54.55,24.00
33,44.6824,45.5259,80.99,55.06,24.00
34,44.7718,44.1838,81.03,55.58,24.00
35,44.9142,44.2069,81.10,56.09,24.00
36,45.0703,44.3830,81.18,56.60,24.00
37,45.1641,44.5391,81.23,57.12,24.00
38,45.2292,44.6820,81.26,57.63,24.00
39,45.3975,44.8199,81.35,58.15,24.00
40,45.4044,44.9408,81.35,58.67,24.00
41,45.4143,45.0526,81.36,59.18,24.00
42,45.5051,45.1553,81.41,59.70,24.00
43,45.5167,45.2388,81.42,60.22,24.00
44,45.5758,45.3192,81.45,60.74,24.00
45,45.6526,45.3930,81.49,61.26,24.00
46,45.6461,45.4506,81.49,61.77,24.00
47,45.5195,45.4861,81.43,62.29,24.00
48,45.5399,45.5172,81.44,62.81,24.00
49,45.5006,45.5275,81.42,63.33,24.00
50,45.4794,45.5350,81.42,63.85,24.00
51,45.6977,45.5633,81.53,64.37,24.00
52,45.8122,45.5940,81.59,64.90,24.00
53,45.7599,45.6184,81.57,65.42,24.00
54,45.7860,45.6394,81.58,65.94,24.00
55,45.7784,45.6520,81.58,66.46,24.00
56,45.7628,45.6636,81.57,66.98,24.00
57,45.9140,45.7031,81.65,67.51,24.00
58,46.0645,45.7556,81.72,68.03,24.00
59,46.2038,45.8259,81.79,68.55,24.00
60,46.4295,45.9209,81.90,69.08,24.00
61,46.5592,46.0070,81.97,69.60,24.00
62,46.7079,46.0966,82.04,70.12,24.00
63,46.8680,46.2074,82.12,70.65,24.00
64,46.9470,46.3235,82.16,71.17,24.00
65,47.0086,46.4465,82.19,71.70,24.00
66,46.8887,46.5591,82.13,72.22,24.00
67,46.9402,46.6617,82.15,72.75,24.00
68,46.8898,46.7443,82.13,73.27,24.00
69,47.0583,46.8297,82.21,73.80,24.00
70,47.1440,46.9012,82.25,74.32,24.00
71,47.4456,46.9898,82.40,74.84,24.00
72,47.6030,47.0793,82.48,75.37,24.00
73,47.8058,47.1731,82.58,75.89,24.00
74,48.0049,47.2789,82.68,76.42,24.00
75,48.1972,47.3978,82.77,76.95,24.00
76,48.3875,47.5476,82.87,77.47,24.00
77,48.5730,47.7109,82.96,78.00,24.00
78,48.7352,47.8955,83.04,78.53,24.00
79,48.8746,48.0771,83.10,79.06,24.00
80,49.1379,48.2765,83.23,79.58,24.00
81,49.2405,48.4560,83.28,80.11,24.00
82,49.4764,48.6433,83.40,80.64,24.00
83,49.8073,48.8434,83.56,81.17,24.00
84,49.9916,49.0421,83.65,81.70,24.00
85,50.1125,49.2336,83.71,82.23,24.00
86,50.1822,49.4131,83.74,82.76,24.00
87,50.1372,49.5695,83.72,83.29,24.00
88,50.1687,49.7129,83.74,83.82,24.00
89,50.1300,49.8384,83.72,84.35,24.00
90,50.1101,49.9356,83.71,84.88,24.00
91,50.0470,50.0163,83.68,85.41,24.00
92,49.9090,50.0596,83.61,85.95,24.00
93,49.8319,50.0620,83.57,86.48,24.00
94,49.7864,50.0415,83.55,87.01,24.00
95,49.8635,50.0166,83.59,87.54,24.00
96,49.7916,49.9775,83.56,88.07,24.00
97,49.6820,49.9320,83.51,88.61,24.00
98,49.6273,49.8779,83.48,89.14,24.00
99,49.4744,49.8123,83.41,89.67,24.00
100,49.4429,49.7456,83.39,90.20,24.00
101,49.5092,49.6918,83.43,90.73,24.00
102,49.4580,49.6467,83.40,91.27,24.00
103,49.4264,49.6062,83.39,91.80,24.00
104,49.4682,49.5744,83.41,92.33,24.00
105,49.3459,49.5226,83.35,92.86,24.00
106,49.3279,49.4762,83.34,93.39,24.00
107,49.1610,49.4241,83.26,93.92,24.00
108,48.9778,49.3592,83.17,94.45,24.00
109,48.8584,49.2976,83.11,94.98,24.00
110,48.7697,49.2303,83.07,95.52,24.00
111,48.7651,49.1558,83.07,96.05,24.00
112,48.7759,49.0876,83.07,96.58,24.00
113,48.8221,49.0272,83.10,97.11,24.00
114,48.8112,48.9615,83.09,97.64,24.00
115,48.8131,48.9082,83.09,98.17,24.00
116,48.8958,48.8650,83.14,98.71,24.00
117,48.8581,48.8347,83.12,99.24,24.00
118,48.9249,48.8294,83.15,99.77,24.00
119,49.0576,48.8494,83.22,100.30,24.00
120,49.0688,48.8793,83.22,100.83,24.00
121,49.2339,48.9261,83.30,101.36,24.00
122,49.3136,48.9799,83.34,101.90,24.00
123,49.3188,49.0296,83.34,102.43,24.00
124,49.4847,49.0969,83.43,102.96,24.00
125,49.4676,49.1624,83.42,103.49,24.00
126,49.4295,49.2158,83.40,104.03,24.00
127,49.5000,49.2799,83.43,104.56,24.00
128,49.4357,49.3310,83.40,105.09,24.00
129,49.4539,49.3706,83.41,105.63,24.00
130,49.5449,49.4183,83.46,106.16,24.00
131,49.7145,49.4663,83.54,106.69,24.00
132,49.8561,49.5206,83.61,107.23,24.00
133,50.0056,49.5892,83.69,107.76,24.00
134,50.0737,49.6481,83.72,108.30,24.00
135,50.0302,49.7044,83.70,108.83,24.00
136,50.1747,49.7789,83.77,109.36,24.00
137,50.2568,49.8546,83.81,109.90,24.00
138,50.3467,49.9457,83.85,110.43,24.00
139,50.2603,50.0263,83.80,110.96,24.00
140,50.3210,50.1040,83.83,111.50,24.00
141,50.3083,50.1633,83.82,112.03,24.00
142,50.1976,50.1975,83.77,112.56,24.00
143,50.3110,50.2280,83.83,113.10,24.00
144,50.4332,50.2640,83.89,113.63,24.00
145,50.4956,50.3105,83.92,114.17,24.00
146,50.5923,50.3523,83.97,114.70,24.00
147,50.7621,50.4028,84.06,115.24,24.00
148,50.7286,50.4410,84.04,115.78,24.00
149,50.8005,50.4950,84.08,116.31,24.00
150,50.7978,50.5427,84.08,116.85,24.00
151,50.7155,50.5834,84.04,117.39,24.00
152,50.4925,50.6129,83.93,117.92,24.00
153,50.3179,50.6136,83.84,118.46,24.00
154,50.0745,50.5777,83.72,118.99,24.00
155,49.8343,50.5116,83.60,119.53,24.00
156,49.7566,50.4280,83.57,120.06,24.00
157,49.6843,50.3203,83.53,120.60,24.00
158,49.7298,50.2204,83.56,121.14,24.00
159,49.7743,50.1177,83.58,121.67,24.00
160,49.7477,50.0127,83.57,122.21,24.00
161,49.7605,49.9172,83.57,122.74,24.00
162,49.9994,49.8679,83.69,123.28,24.00
163,50.3329,49.8694,83.86,123.81,24.00
164,50.6210,49.9241,84.00,124.35,24.00
165,50.7946,50.0201,84.08,124.88,24.00
166,51.0618,50.1506,84.21,125.42,24.00
167,51.1261,50.2948,84.24,125.95,24.00
168,51.1258,50.4344,84.23,126.49,24.00
169,51.0258,50.5596,84.18,127.02,24.00
170,50.8765,50.6724,84.11,127.56,24.00
171,50.9029,50.7867,84.12,128.09,24.00
172,50.8822,50.8750,84.11,128.63,24.00
173,50.8419,50.9259,84.09,129.17,24.00
174,50.9211,50.9559,84.13,129.70,24.00
175,51.1541,50.9918,84.25,130.24,24.00
176,51.3001,51.0157,84.32,130.78,24.00
177,51.3828,51.0413,84.36,131.31,24.00
178,51.4803,51.0768,84.41,131.85,24.00
179,51.5191,51.1261,84.43,132.39,24.00
180,51.4044,51.1789,84.37,132.93,24.00
181,51.0522,51.1938,84.20,133.46,24.00
182,50.8707,51.1927,84.11,134.00,24.00
183,50.7512,51.1836,84.06,134.54,24.00
184,50.6640,51.1579,84.02,135.08,24.00
185,50.6489,51.1074,84.02,135.62,24.00
186,50.8460,51.0619,84.12,136.11,24.00
187,50.8975,51.0134,84.15,136.60,24.00
188,50.9184,50.9572,84.16,137.09,24.00
189,50.8822,50.8935,84.14,137.58,24.00
190,50.9076,50.8439,84.16,138.07,24.00
191,50.9200,50.8306,84.16,138.57,24.00
192,50.9934,50.8429,84.20,139.06,24.00
193,51.0003,50.8678,84.21,139.55,24.00
194,51.0867,50.9101,84.25,140.04,24.00
195,51.1716,50.9624,84.29,140.53,24.00
196,51.2017,50.9979,84.31,141.03,24.00
197,51.2175,51.0299,84.32,141.52,24.00
198,51.2293,51.0610,84.32,142.01,24.00
199,51.0587,51.0787,84.24,142.50,24.00
200,50.8736,51.0753,84.15,143.00,24.00
201,50.7330,51.0566,84.08,143.49,24.00
202,50.6162,51.0188,84.02,143.98,24.00
203,50.4919,50.9680,83.96,144.47,24.00
204,50.2879,50.8881,83.86,144.97,24.00
205,50.2261,50.7936,83.84,145.46,24.00
206,50.0910,50.6825,83.77,145.95,24.00
207,49.8816,50.5489,83.67,146.44,24.00
208,49.7819,50.4042,83.62,146.94,24.00
209,49.5985,50.2582,83.53,147.43,24.00
210,49.5068,50.1215,83.49,147.92,24.00
211,49.4283,49.9910,83.45,148.41,24.00
212,49.4698,49.8764,83.47,148.91,24.00
213,49.4208,49.7693,83.45,149.40,24.00
214,49.1565,49.6561,83.32,149.89,24.00
215,48.9777,49.5313,83.23,150.38,24.00
216,48.7741,49.3996,83.13,150.88,24.00
217,48.5592,49.2674,83.03,151.37,24.00
218,48.3443,49.1236,82.93,151.86,24.00
219,48.0895,48.9727,82.81,152.36,24.00
220,47.7848,48.8005,82.66,152.85,24.00
221,47.4476,48.6025,82.50,153.35,24.00
222,47.1691,48.3724,82.36,153.84,24.00
223,46.9535,48.1256,82.26,154.34,24.00
224,47.0478,47.9148,82.32,154.83,24.00
225,47.0093,47.7179,82.30,155.33,24.00
226,46.7557,47.5161,82.18,155.82,24.00
227,46.4537,47.3055,82.03,156.31,24.00
228,46.1079,47.0819,81.86,156.81,24.00
229,45.6502,46.8380,81.64,157.30,24.00
230,45.1710,46.5766,81.41,157.80,24.00
231,44.7025,46.3021,81.18,158.29,24.00
232,44.1605,46.0012,80.91,158.79,24.00
233,43.5773,45.6636,80.63,159.28,24.00
234,42.9628,45.2551,80.33,159.77,24.00
235,42.4198,44.7961,80.07,160.27,24.00
236,41.8361,44.3042,79.78,160.76,24.00
237,41.2184,43.7807,79.48,161.25,24.00
238,40.7446,43.2443,79.25,161.74,24.00
239,40.3522,42.7145,79.07,162.23,24.00
240,39.9158,42.1890,78.85,162.72,24.00
241,39.6858,41.6873,78.74,163.22,24.00
242,39.5133,41.2226,78.66,163.70,24.00
243,39.0172,40.7666,78.42,164.19,24.00
244,38.6800,40.3383,78.25,164.68,24.00
245,38.4005,39.9364,78.11,165.17,24.00
246,37.7867,39.5315,77.81,165.65,24.00
247,37.3819,39.1478,77.61,166.14,24.00
248,36.9266,38.7660,77.39,166.62,24.00
249,36.6097,38.3918,77.23,167.11,24.00
250,36.3552,38.0357,77.11,167.59,24.00
251,36.0421,37.6713,76.95,168.08,24.00
252,35.9837,37.3184,76.93,168.56,24.00
253,35.8962,37.0063,76.88,169.04,24.00
254,35.7304,36.7113,76.80,169.52,24.00
255,35.6879,36.4400,76.78,170.00,24.00
256,35.4774,36.2091,76.67,170.48,24.00
257,35.4532,36.0162,76.65,170.96,24.00
258,35.2244,35.8460,76.54,171.44,24.00
259,35.1302,35.6981,76.49,171.91,24.00
260,34.7168,35.5342,76.28,172.39,24.00
261,34.5222,35.3823,76.18,172.86,24.00
262,34.0166,35.1855,75.93,173.34,24.00
263,33.8758,34.9835,75.86,173.81,24.00
264,33.4472,34.7552,75.64,174.28,24.00
265,33.3819,34.5246,75.61,174.76,24.00
266,33.1491,34.2917,75.50,175.23,24.00
267,32.8549,34.0319,75.35,175.70,24.00
268,32.7299,33.7825,75.29,176.17,24.00
269,32.5474,33.5242,75.19,176.63,24.00
270,32.2969,33.2822,75.07,177.10,24.00
271,32.2743,33.0574,75.06,177.57,24.00
272,32.1467,32.8704,74.99,178.04,24.00
273,31.9962,32.6824,74.91,178.50,24.00
274,31.7662,32.5144,74.80,178.97,24.00
275,31.7253,32.3487,74.77,179.43,24.00
276,31.5556,32.1893,74.69,179.89,24.00
277,31.4215,32.0460,74.62,180.36,24.00
278,31.2722,31.9002,74.54,180.82,24.00
279,31.2129,31.7668,74.51,181.28,24.00
280,31.0773,31.6448,74.44,181.74,24.00
281,30.9411,31.5115,74.38,182.21,24.00
282,30.8624,31.3831,74.34,182.67,24.00
283,30.7460,31.2580,74.28,183.13,24.00
284,30.5536,31.1368,74.18,183.59,24.00
285,30.2939,30.9936,74.05,184.04,24.00
286,30.1377,30.8518,73.97,184.50,24.00
287,29.7229,30.6820,73.76,184.96,24.00
288,29.1857,30.4733,73.49,185.41,24.00
289,28.7023,30.2223,73.25,185.87,24.00
290,28.2986,29.9444,73.05,186.32,24.00
291,27.9134,29.6416,72.86,186.78,24.00
292,27.5847,29.3139,72.70,187.23,24.00
293,27.3529,28.9746,72.59,187.68,24.00
294,27.4362,28.6628,72.63,188.13,24.00
295,27.5861,28.3920,72.70,188.59,24.00
296,27.7335,28.1516,72.78,189.04,24.00
297,27.7178,27.9511,72.77,189.49,24.00
298,27.4860,27.7812,72.65,189.94,24.00
299,27.2934,27.6403,72.55,190.38,24.00
300,27.1793,27.5283,72.49,190.83,24.00
301,27.2473,27.4617,72.52,191.28,24.00
302,27.2928,27.4325,72.54,191.72,24.00
303,27.0892,27.4062,72.43,192.17,24.00
304,26.8870,27.3512,72.33,192.61,24.00
305,26.7364,27.2663,72.25,193.06,24.00
306,26.5565,27.1486,72.16,193.50,24.00
307,26.3501,27.0118,72.06,193.94,24.00
308,25.9153,26.8547,71.84,194.39,24.00
309,25.8648,26.7119,71.81,194.83,24.00
310,25.2792,26.5219,71.52,195.27,24.00
311,24.9491,26.2921,71.36,195.71,24.00
312,24.5214,26.0149,71.15,196.15,24.00
313,23.8201,25.6880,70.80,196.59,24.00
314,23.4152,25.3408,70.60,197.03,24.00
315,23.2871,24.9959,70.54,197.46,24.00
316,23.1451,24.6547,70.47,197.90,24.00
317,23.0627,24.3260,70.43,198.34,24.00
318,23.0748,24.0419,70.43,198.77,24.00
319,23.2409,23.7796,70.51,199.21,24.00
320,23.4298,23.5946,70.60,199.64,24.00
321,23.2733,23.4270,70.52,200.07,24.00
322,23.3629,23.3112,70.56,200.50,24.00
323,23.1744,23.2466,70.47,200.94,24.00
324,23.0197,23.2071,70.39,201.37,24.00
325,22.6278,23.1411,70.19,201.80,24.00
326,22.5357,23.0802,70.15,202.23,24.00
327,22.2553,22.9995,70.01,202.66,24.00
328,21.9664,22.8886,69.86,203.09,24.00
329,21.7186,22.7364,69.74,203.52,24.00
330,21.6863,22.5620,69.73,203.95,24.00
331,21.4697,22.3817,69.62,204.38,24.00
332,21.5865,22.2040,69.68,204.81,24.00
333,21.6217,22.0488,69.70,205.25,24.00
334,21.4311,21.8899,69.61,205.68,24.00
335,21.2462,21.7518,69.51,206.10,24.00
336,20.8515,21.5833,69.32,206.53,24.00
337,20.5678,21.4146,69.18,206.96,24.00
338,20.4680,21.2647,69.13,207.39,24.00
339,20.1976,21.1126,68.99,207.81,24.00
340,20.0301,20.9470,68.91,208.24,24.00
341,20.0775,20.8078,68.93,208.66,24.00
342,20.1603,20.6652,68.97,209.09,24.00
343,20.1361,20.5166,68.95,209.51,24.00
344,19.8771,20.3612,68.82,209.93,24.00
345,19.6109,20.1977,68.69,210.36,24.00
346,19.2598,20.0385,68.51,210.78,24.00
347,19.0274,19.8845,68.39,211.20,24.00
348,18.8608,19.7238,68.31,211.62,24.00
349,18.5374,19.5577,68.15,212.03,24.00
350,18.1594,19.3707,67.96,212.45,24.00
351,17.9105,19.1540,67.83,212.87,24.00
352,17.4190,18.8798,67.59,213.29,24.00
353,16.9763,18.5639,67.37,213.70,24.00
354,16.8319,18.2593,67.30,214.12,24.00
355,16.4011,17.9384,67.09,214.53,24.00
356,16.1474,17.6271,66.97,214.95,24.00
