episode,total_reward,avg_reward,max_speed,distance_raced,damage
295,-271.2137,-275.6053,0.24,169.30,0.00
296,-261.6611,-276.7379,0.43,169.31,0.00
297,-247.2011,-273.3847,0.72,169.31,0.00
298,-237.8437,-268.9366,0.91,169.31,0.00
299,-266.7429,-267.3156,0.33,169.32,0.00
300,-267.5219,-267.1551,0.32,169.32,0.00
301,-281.8098,-267.0066,0.03,169.32,0.00
302,-269.8768,-265.6676,0.27,169.32,0.00
303,-266.1591,-263.9553,0.34,169.32,0.00
304,-280.7991,-265.0829,0.05,169.32,0.00
305,-275.0861,-265.4702,0.16,169.32,0.00
306,-281.0590,-267.4100,0.04,169.32,0.00
307,-283.2782,-271.0177,0.00,169.32,0.00
308,-283.2780,-275.5611,0.00,169.32,0.00
309,-283.2948,-277.2163,0.00,169.32,0.00
310,-283.2877,-278.7929,0.00,169.32,0.00
311,-283.2909,-278.9410,0.00,169.32,0.00
312,-283.2776,-280.2811,0.00,169.32,0.00
313,-283.2623,-281.9914,0.00,169.32,0.00
314,-283.2799,-282.2395,0.00,169.32,0.00
315,-282.5410,-282.9850,0.01,169.32,0.00
316,-282.9653,-283.1756,0.01,169.32,0.00
317,-273.7628,-282.2241,0.19,169.32,0.00
318,-283.3024,-282.2265,0.00,169.32,0.00
319,-283.2828,-282.2253,0.00,169.32,0.00
320,-273.3471,-281.2313,0.20,169.32,0.00
321,-283.2707,-281.2292,0.00,169.32,0.00
322,-283.3038,-281.2318,0.00,169.32,0.00
323,-283.2769,-281.2333,0.00,169.32,0.00
324,-283.1732,-281.2226,0.00,169.32,0.00
325,-277.7245,-280.7410,0.11,169.32,0.00
326,-279.0713,-280.3516,0.08,169.33,0.00
327,-273.9806,-280.3734,0.19,169.33,0.00
328,-260.7997,-278.1231,0.45,169.33,0.00
329,-252.6531,-275.0601,0.61,169.33,0.00
330,-283.2722,-276.0526,0.00,169.33,0.00
331,-283.2973,-276.0553,0.00,169.33,0.00
332,-283.2077,-276.0457,0.00,169.33,0.00
333,-270.2824,-274.7462,0.26,169.33,0.00
334,-283.2920,-274.7581,0.00,169.33,0.00
335,-283.2806,-275.3137,0.00,169.33,0.00
336,-277.1404,-275.1206,0.12,169.33,0.00
337,-282.0878,-275.9313,0.02,169.34,0.00
338,-282.9530,-278.1467,0.01,169.34,0.00
339,-276.6126,-280.5426,0.13,169.34,0.00
340,-283.2728,-280.5427,0.00,169.34,0.00
341,-278.1602,-280.0290,0.10,169.34,0.00
342,-270.2052,-278.7287,0.26,169.34,0.00
343,-251.4300,-276.8434,0.64,169.34,0.00
344,-283.3030,-276.8445,0.00,169.34,0.00
345,-283.3058,-276.8471,0.00,169.34,0.00
346,-278.9596,-277.0290,0.09,169.34,0.00
347,-281.0410,-276.9243,0.05,169.34,0.00
348,-282.1184,-276.8409,0.02,169.34,0.00
349,-282.8457,-277.4642,0.01,169.34,0.00
350,-267.9932,-275.9362,0.31,169.34,0.00
351,-283.2687,-276.4471,0.00,169.34,0.00
352,-283.2843,-277.7550,0.00,169.34,0.00
353,-277.6710,-280.3791,0.11,169.34,0.00
354,-280.7206,-280.1208,0.05,169.34,0.00
355,-276.1805,-279.4083,0.14,169.34,0.00
356,-282.3519,-279.7475,0.02,169.34,0.00
357,-271.8593,-278.8294,0.23,169.34,0.00
358,-260.5706,-276.6746,0.45,169.35,0.00
359,-244.4787,-272.8379,0.78,169.35,0.00
360,-246.4595,-270.6845,0.74,169.35,0.00
361,-228.5031,-265.2079,1.10,169.36,0.00
362,-281.8258,-265.0621,0.03,169.36,0.00
363,-281.1447,-265.4094,0.04,169.36,0.00
364,-274.1638,-264.7538,0.18,169.36,0.00
365,-283.2768,-265.4634,0.00,169.36,0.00
366,-271.0859,-264.3368,0.24,169.36,0.00
367,-283.2819,-265.4791,0.00,169.36,0.00
368,-283.2783,-267.7498,0.00,169.36,0.00
369,-278.6093,-271.1629,0.09,169.37,0.00
370,-278.3940,-274.3564,0.10,169.37,0.00
371,-283.2926,-279.8353,0.00,169.37,0.00
372,-279.0562,-279.5583,0.08,169.37,0.00
373,-283.2808,-279.7719,0.00,169.37,0.00
374,-279.0706,-280.2626,0.08,169.37,0.00
375,-283.3080,-280.2657,0.00,169.37,0.00
376,-279.6479,-281.1219,0.07,169.37,0.00
377,-283.2742,-281.1212,0.00,169.37,0.00
378,-273.8761,-280.1809,0.19,169.37,0.00
379,-273.1632,-279.6363,0.20,169.37,0.00
380,-274.6114,-279.2581,0.17,169.37,0.00
381,-281.8312,-279.1120,0.03,169.37,0.00
382,-282.4452,-279.4508,0.02,169.37,0.00
383,-282.8464,-279.4074,0.01,169.37,0.00
384,-282.9276,-279.7931,0.01,169.37,0.00
385,-283.1521,-279.7775,0.00,169.37,0.00
386,-283.0728,-280.1200,0.00,169.37,0.00
387,-275.2886,-279.3215,0.16,169.37,0.00
388,-283.2894,-280.2628,0.00,169.37,0.00
389,-277.5220,-280.6987,0.11,169.37,0.00
390,-278.8792,-281.1254,0.09,169.37,0.00
391,-279.7613,-280.9185,0.07,169.37,0.00
392,-283.2910,-281.0031,0.00,169.37,0.00
393,-272.2535,-279.9438,0.22,169.37,0.00
394,-259.1117,-277.5622,0.48,169.37,0.00
395,-259.6165,-275.2086,0.47,169.38,0.00
396,-283.1008,-275.2114,0.00,169.38,0.00
397,-283.2878,-276.0113,0.00,169.38,0.00
398,-283.2908,-276.0114,0.00,169.38,0.00
399,-283.2882,-276.5881,0.00,169.38,0.00
400,-280.8253,-276.7827,0.05,169.38,0.00
401,-265.0904,-275.3156,0.36,169.38,0.00
402,-283.2939,-275.3159,0.00,169.38,0.00
403,-283.2857,-276.4191,0.00,169.38,0.00
404,-267.1317,-277.2211,0.32,169.38,0.00
405,-265.8273,-277.8422,0.35,169.38,0.00
406,-252.5701,-274.7891,0.61,169.38,0.00
407,-283.2786,-274.7882,0.00,169.38,0.00
408,-273.0587,-273.7650,0.20,169.38,0.00
409,-282.2084,-273.6570,0.02,169.38,0.00
410,-282.7168,-273.8462,0.01,169.38,0.00
411,-275.1940,-274.8565,0.16,169.38,0.00
412,-283.0378,-274.8309,0.00,169.39,0.00
413,-278.1735,-274.3197,0.10,169.39,0.00
414,-279.1714,-275.5237,0.08,169.39,0.00
415,-283.2928,-277.2702,0.00,169.39,0.00
416,-278.5883,-279.8720,0.09,169.39,0.00
417,-262.5126,-277.7954,0.42,169.39,0.00
418,-283.2804,-278.8176,0.00,169.39,0.00
419,-281.3481,-278.7315,0.04,169.39,0.00
420,-269.4809,-277.4080,0.28,169.39,0.00
421,-261.3299,-276.0215,0.44,169.39,0.00
422,-283.2794,-276.0457,0.00,169.39,0.00
423,-277.7647,-276.0048,0.11,169.39,0.00
424,-282.9347,-276.3812,0.01,169.39,0.00
425,-274.5916,-275.5110,0.17,169.39,0.00
426,-283.2802,-275.9802,0.00,169.39,0.00
427,-283.2895,-278.0580,0.00,169.39,0.00
428,-283.2696,-278.0569,0.00,169.39,0.00
429,-271.9576,-277.1178,0.23,169.39,0.00
430,-283.2764,-278.4973,0.00,169.39,0.00
431,-282.6735,-280.6317,0.01,169.39,0.00
432,-283.0023,-280.6040,0.01,169.39,0.00
433,-283.2693,-281.1545,0.00,169.39,0.00
434,-283.2659,-281.1876,0.00,169.39,0.00
435,-283.2974,-282.0582,0.00,169.39,0.00
436,-283.2966,-282.0598,0.00,169.39,0.00
437,-269.2455,-280.6554,0.28,169.39,0.00
438,-261.5378,-278.4822,0.43,169.40,0.00
439,-245.0348,-275.7900,0.76,169.40,0.00
440,-233.3103,-270.7933,1.00,169.41,0.00
441,-225.5518,-265.0812,1.16,169.41,0.00
442,-224.3999,-259.2209,1.18,169.42,0.00
443,-224.7435,-253.3683,1.17,169.42,0.00
444,-276.6011,-252.7019,0.13,169.43,0.00
445,-280.8150,-252.4536,0.05,169.43,0.00
446,-282.6780,-252.3918,0.01,169.43,0.00
447,-275.1590,-252.9831,0.16,169.43,0.00
448,-261.0109,-252.9305,0.45,169.43,0.00
449,-281.3870,-256.5656,0.04,169.43,0.00
450,-282.3580,-261.4704,0.02,169.43,0.00
451,-281.9550,-267.1107,0.03,169.43,0.00
452,-278.2512,-272.4959,0.10,169.43,0.00
453,-278.5228,-277.8738,0.10,169.43,0.00
454,-283.2761,-278.5413,0.00,169.43,0.00
455,-275.5353,-278.0133,0.15,169.43,0.00
456,-261.6799,-275.9135,0.43,169.43,0.00
457,-262.0764,-274.6053,0.42,169.44,0.00
458,-281.7297,-276.6772,0.03,169.44,0.00
459,-280.0524,-276.5437,0.06,169.44,0.00
460,-283.3120,-276.6391,0.00,169.44,0.00
461,-283.2798,-276.7716,0.00,169.44,0.00
462,-268.0520,-275.7516,0.30,169.44,0.00
463,-279.4614,-275.8455,0.08,169.44,0.00
464,-281.6256,-275.6805,0.03,169.44,0.00
465,-275.6674,-275.6937,0.15,169.44,0.00
466,-271.9914,-276.7248,0.23,169.44,0.00
467,-279.1672,-278.4339,0.08,169.44,0.00
468,-279.0236,-278.1633,0.09,169.44,0.00
469,-275.5650,-277.7145,0.15,169.44,0.00
470,-282.3359,-277.6169,0.02,169.44,0.00
471,-283.2821,-277.6172,0.00,169.44,0.00
472,-283.2797,-279.1400,0.00,169.44,0.00
473,-277.1439,-278.9082,0.12,169.44,0.00
474,-279.8708,-278.7327,0.07,169.44,0.00
475,-283.2892,-279.4949,0.00,169.44,0.00
476,-271.0400,-279.3997,0.25,169.44,0.00
477,-266.9352,-278.1766,0.33,169.45,0.00
478,-248.7379,-275.1480,0.69,169.45,0.00
479,-246.3952,-272.2310,0.74,169.45,0.00
480,-282.2164,-272.2191,0.02,169.46,0.00
