episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,104093.9062,104093.9062,54.40,29.78,0.00
2,760.2781,52427.0938,54.49,30.07,0.00
3,747.3792,35200.5234,54.52,30.36,0.00
4,739.3691,26585.2344,54.83,30.65,0.00
5,734.4332,21415.0742,55.30,30.94,0.00
6,722.5046,17966.3125,55.39,31.24,0.00
7,707.7791,15500.8076,55.35,31.52,0.00
8,695.9006,13650.1943,55.46,31.81,0.00
9,683.8119,12209.4854,55.54,32.09,0.00
10,673.3123,11055.8682,55.74,32.38,0.00
11,662.2823,712.7050,55.91,32.66,0.00
12,651.3880,701.8160,56.10,32.94,0.00
13,639.8189,691.0600,56.26,33.22,0.00
14,627.1399,679.8371,56.34,33.49,0.00
15,615.7559,667.9694,56.51,33.76,0.00
16,604.3695,656.1559,56.68,34.03,0.00
17,593.8294,644.7609,56.93,34.30,0.00
18,585.0443,633.6753,57.31,34.57,0.00
19,572.2950,622.5236,57.43,34.84,0.00
20,561.8328,611.3756,57.72,35.10,0.00
21,551.9820,600.3456,58.06,35.37,0.00
22,541.8453,589.3912,58.39,35.63,0.00
23,528.4412,578.2535,58.50,35.90,0.00
24,514.7194,567.0115,58.56,36.16,0.00
25,504.6097,555.8969,58.93,36.42,0.00
26,490.1245,544.4724,58.95,36.68,0.00
27,475.8296,532.6724,58.98,36.95,0.00
28,464.3545,520.6034,59.27,37.21,0.00
29,454.2091,508.7948,59.71,37.48,0.00
30,439.5190,496.5634,59.75,37.75,0.00
31,439.9927,485.3645,59.82,38.02,0.00
32,440.5523,475.2352,59.87,38.30,0.00
33,444.5481,466.8459,60.30,38.57,0.00
34,449.0506,460.2790,60.77,38.84,0.00
35,449.8409,454.8021,60.89,39.12,0.00
36,450.4623,450.8359,60.97,39.40,0.00
37,452.5007,448.5030,61.19,39.67,0.00
38,453.7800,447.4456,61.36,39.95,0.00
39,455.3387,447.5586,61.53,40.24,0.00
40,456.6280,449.2695,61.69,40.53,0.00
41,457.6786,451.0380,61.82,40.82,0.00
42,233.0379,430.2866,40.35,41.12,95.00
43,234.2655,409.2583,40.46,41.42,95.00
44,236.2185,387.9751,40.63,41.72,95.00
45,237.8827,366.7792,40.77,42.01,95.00
46,239.8010,345.7131,40.92,42.30,95.00
47,240.8623,324.5493,40.99,42.58,95.00
48,241.0214,303.2734,40.99,42.86,95.00
49,241.2727,281.8669,40.98,43.14,95.00
50,239.9812,260.2022,40.83,43.41,95.00
51,237.5205,238.1864,40.56,43.68,95.00
52,233.4415,238.2267,40.12,43.94,95.00
53,227.1902,237.5192,39.47,44.20,95.00
54,220.5473,235.9521,38.78,44.46,95.00
55,213.8828,233.5521,38.10,44.70,95.00
56,208.3863,230.4106,37.53,44.95,95.00
57,203.5370,226.6781,37.05,45.18,95.00
58,198.7740,222.4534,36.56,45.42,95.00
59,189.0404,217.2301,35.56,45.65,95.00
60,179.8521,211.2172,34.60,45.87,95.00
61,170.3523,204.5004,33.66,46.08,95.00
62,165.1198,197.6682,33.14,46.29,95.00
63,160.1457,190.9638,32.65,46.50,95.00
64,156.7619,184.5852,32.31,46.71,95.00
65,153.7146,178.5684,32.01,46.92,95.00
66,151.8625,172.9160,31.81,47.12,95.00
67,149.4046,167.5028,31.55,47.32,95.00
68,146.3862,162.2640,31.24,47.52,95.00
69,143.4844,157.7084,30.95,47.72,95.00
70,141.3837,153.8616,30.72,47.91,95.00
71,140.6477,150.8911,30.66,48.11,95.00
72,138.2593,148.2050,30.42,48.30,95.00
73,137.0432,145.8948,30.31,48.49,95.00
74,135.1315,143.7318,30.11,48.68,95.00
75,125.8148,140.9418,29.16,48.87,95.00
