episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,1739767.8750,1739767.8750,82.73,65.07,0.00
2,12405.5078,876086.6875,82.49,65.56,0.00
3,12184.3613,588119.2500,82.44,66.05,0.00
4,11962.1367,444079.9688,82.38,66.54,0.00
5,11740.7441,357612.1250,82.33,67.03,0.00
6,11520.9336,299930.2500,82.29,67.51,0.00
7,11298.5869,258697.1562,82.22,68.00,0.00
8,11122.8711,227750.3750,82.49,68.49,0.00
9,10939.1670,203660.2344,82.72,68.98,0.00
10,10731.5088,184367.3594,82.77,69.46,0.00
11,10505.3906,11441.1201,82.68,69.95,0.00
12,10279.8496,11228.5547,82.59,70.44,0.00
13,10056.0371,11015.7227,82.52,70.92,0.00
14,9833.3730,10802.8467,82.45,71.41,0.00
15,9609.7988,10589.7520,82.36,71.90,0.00
16,9383.2129,10375.9795,82.25,72.38,0.00
17,9161.2412,10162.2451,82.18,72.87,0.00
18,8937.1006,9943.6680,82.08,73.36,0.00
19,8717.1475,9721.4658,82.01,73.84,0.00
20,8494.3027,9497.7451,81.92,74.33,0.00
21,8274.2080,9274.6279,81.84,74.82,0.00
22,8055.1592,9052.1582,81.78,75.30,0.00
23,7836.6982,8830.2246,81.71,75.79,0.00
24,7624.6421,8609.3506,81.71,76.27,0.00
25,7405.8525,8388.9561,81.63,76.76,0.00
26,7186.4814,8169.2837,81.55,77.24,0.00
27,6969.2148,7950.0811,81.48,77.72,0.00
28,6752.6875,7731.6392,81.42,78.20,0.00
29,6536.3096,7513.5562,81.35,78.68,0.00
30,6317.1064,7295.8369,81.25,79.16,0.00
31,6314.3774,7099.8525,81.22,79.65,0.00
32,6308.7485,6925.2119,81.15,80.13,0.00
33,6301.1455,6771.6572,81.05,80.61,0.00
34,6294.8843,6638.6812,80.97,81.09,0.00
35,6287.9663,6526.8916,80.89,81.56,0.00
36,6281.8286,6436.4268,80.81,82.04,0.00
37,6276.0366,6367.1084,80.74,82.52,0.00
38,6300.5972,6321.8994,81.05,83.00,0.00
39,6325.5820,6300.8271,81.36,83.48,0.00
40,6331.3423,6302.2510,81.43,83.96,0.00
41,6364.6636,6307.2798,81.85,84.44,0.00
42,6375.5840,6313.9634,81.98,84.93,0.00
43,6368.1982,6320.6689,81.89,85.41,0.00
44,6362.7700,6327.4570,81.82,85.90,0.00
45,6355.9648,6334.2568,81.74,86.38,0.00
46,6350.7891,6341.1528,81.67,86.87,0.00
47,6343.3750,6347.8867,81.58,87.36,0.00
48,6338.1509,6351.6421,81.52,87.84,0.00
49,6330.6528,6352.1494,81.42,88.33,0.00
50,6324.5830,6351.4731,81.35,88.81,0.00
51,6319.3452,6346.9409,81.28,89.30,0.00
52,6314.1831,6340.8013,81.22,89.78,0.00
53,6307.9185,6334.7729,81.14,90.26,0.00
54,6302.6904,6328.7651,81.07,90.75,0.00
55,6295.1689,6322.6855,80.98,91.23,0.00
56,6319.8481,6319.5913,81.29,91.71,0.00
57,6328.6089,6318.1152,81.40,92.19,0.00
58,6333.0879,6317.6084,81.46,92.68,0.00
59,6335.0737,6318.0503,81.48,93.16,0.00
60,6329.4907,6318.5420,81.41,93.65,0.00
61,6324.5835,6319.0654,81.35,94.13,0.00
62,6317.1396,6319.3608,81.26,94.61,0.00
63,6311.0127,6319.6704,81.18,95.10,0.00
64,6302.0513,6319.6064,81.07,95.58,0.00
65,6295.9834,6319.6880,80.99,96.06,0.00
66,6293.0698,6317.0103,80.96,96.54,0.00
67,6285.4556,6312.6948,80.86,97.02,0.00
68,6277.8447,6307.1709,80.77,97.50,0.00
69,6269.8472,6300.6479,80.67,97.97,0.00
70,6264.7471,6294.1733,80.60,98.45,0.00
71,6259.6836,6287.6836,80.54,98.92,0.00
72,6253.2534,6281.2949,80.46,99.40,0.00
73,6253.4307,6275.5366,80.46,99.87,0.00
74,6248.0078,6270.1318,80.40,100.35,0.00
75,6242.3296,6264.7666,80.33,100.82,0.00
76,6233.5991,6258.8193,80.22,101.30,0.00
77,6227.3184,6253.0054,80.14,101.77,0.00
78,6222.7319,6247.4941,80.08,102.25,0.00
79,6216.1997,6242.1299,80.00,102.72,0.00
80,6210.9580,6236.7510,79.93,103.20,0.00
81,6206.1328,6231.3955,79.87,103.67,0.00
82,6198.6211,6225.9326,79.78,104.14,0.00
83,6189.8677,6219.5767,79.67,104.62,0.00
