episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,1129474.7500,1129474.7500,93.99,64.95,0.00
2,8562.6631,569018.6875,94.22,65.52,0.00
3,8437.5166,382158.2812,94.46,66.08,0.00
4,8333.6934,288702.1562,94.93,66.65,0.00
5,8212.9795,232604.3281,95.24,67.22,0.00
6,8065.7646,195181.2344,95.27,67.79,0.00
7,7911.2119,168428.3750,95.21,68.36,0.00
8,7757.3394,148344.5000,95.15,68.93,0.00
9,7602.6187,132706.5156,95.09,69.50,0.00
10,7448.0361,120180.6641,95.02,70.06,0.00
11,7291.8945,7962.3721,94.94,70.63,0.00
12,7136.8555,7819.7905,94.86,71.20,0.00
13,6999.0601,7675.9453,95.00,71.77,0.00
14,6876.7559,7530.2515,95.35,72.33,0.00
15,6745.5391,7383.5078,95.59,72.90,0.00
16,6619.3818,7238.8696,95.91,73.48,0.00
17,6488.3447,7096.5820,96.19,74.05,0.00
18,6347.7153,6955.6201,96.33,74.62,0.00
19,6216.3442,6816.9932,96.62,75.20,0.00
20,6074.5449,6679.6436,96.77,75.77,0.00
21,5930.1406,6543.4678,96.89,76.35,0.00
22,5789.6826,6408.7510,97.07,76.93,0.00
23,5648.4258,6273.6875,97.25,77.51,0.00
24,5516.0913,6137.6206,97.59,78.09,0.00
25,5373.6567,6000.4326,97.77,78.67,0.00
26,5227.3174,5861.2261,97.90,79.26,0.00
27,5085.5117,5720.9429,98.12,79.84,0.00
28,4942.2451,5580.3955,98.32,80.43,0.00
29,4797.8027,5438.5420,98.52,81.02,0.00
30,4649.9917,5296.0869,98.66,81.60,0.00
31,4658.2212,5168.8950,98.82,82.19,0.00
32,4674.7153,5057.3984,99.15,82.78,0.00
33,4683.9331,4960.9487,99.34,83.37,0.00
34,4691.1846,4878.4580,99.48,83.97,0.00
35,4698.7671,4810.9688,99.63,84.56,0.00
36,4704.8735,4758.7241,99.76,85.15,0.00
37,4717.2021,4721.8936,100.00,85.75,0.00
38,4732.3794,4700.9072,100.31,86.34,0.00
39,4740.3213,4695.1592,100.47,86.94,0.00
40,4747.3716,4704.8970,100.61,87.54,0.00
41,4753.8696,4714.4619,100.74,88.14,0.00
42,4760.1641,4723.0068,100.86,88.74,0.00
43,4774.5298,4732.0664,101.15,89.34,0.00
44,4782.4678,4741.1948,101.31,89.94,0.00
45,4795.3911,4750.8569,101.57,90.55,0.00
46,4807.1689,4761.0869,101.81,91.16,0.00
47,4815.7085,4770.9365,101.98,91.76,0.00
48,4824.9341,4780.1924,102.16,92.37,0.00
49,4840.4048,4790.2007,102.47,92.98,0.00
50,4855.5493,4801.0186,102.78,93.60,0.00
51,4873.9995,4813.0322,103.14,94.21,0.00
52,4813.9170,4818.4072,101.94,94.83,0.00
53,4774.1650,4818.3706,101.15,95.43,0.00
54,4710.6689,4811.1904,99.88,96.03,0.00
55,4621.5220,4793.8037,98.10,96.62,0.00
56,4571.4180,4770.2285,97.10,97.20,0.00
57,4581.2251,4746.7803,97.29,97.78,0.00
58,4524.1655,4716.7036,96.15,98.36,0.00
59,4481.4434,4680.8076,95.30,98.93,0.00
60,4483.4180,4643.5942,95.34,99.49,0.00
61,4425.7300,4598.7671,94.18,100.06,0.00
62,4405.6113,4557.9365,93.78,100.61,0.00
63,4349.7500,4515.4951,92.67,101.16,0.00
64,4269.2837,4471.3564,91.06,101.70,0.00
65,4233.9404,4432.5986,90.35,102.24,0.00
66,4228.4565,4398.3027,90.24,102.77,0.00
67,4163.9863,4356.5791,88.95,103.30,0.00
68,4137.0938,4317.8711,88.42,103.82,0.00
69,4070.6348,4276.7905,87.09,104.33,0.00
70,4041.2446,4232.5732,86.50,104.84,0.00
71,4056.4331,4195.6436,86.80,105.35,0.00
72,3996.8770,4154.7705,85.61,105.86,0.00
73,3913.4263,4111.1377,83.94,106.36,0.00
74,3862.5703,4070.4661,82.93,106.85,0.00
75,3865.8149,4033.6538,82.99,107.34,0.00
76,3871.5376,3997.9622,83.11,107.83,0.00
77,3876.6121,3969.2246,83.21,108.31,0.00
78,3876.2070,3943.1355,83.20,108.80,0.00
79,3815.5864,3917.6304,81.99,109.28,0.00
80,3780.2273,3891.5288,81.28,109.75,0.00
81,3717.0300,3857.5886,80.02,110.22,0.00
82,3689.9810,3826.8992,79.48,110.68,0.00
83,3625.7434,3798.1309,78.20,111.14,0.00
84,3538.5813,3765.7319,76.45,111.60,0.00
