episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,1717308.7500,1717308.7500,91.81,66.09,0.00
2,13922.0479,865615.3750,92.29,66.65,0.00
3,13738.6494,581656.4375,92.66,67.21,0.00
4,13577.4189,439636.6875,93.20,67.77,0.00
5,13359.2490,354381.1875,93.36,68.33,0.00
6,13114.2314,297503.3750,93.35,68.89,0.00
7,12861.7988,256840.2812,93.28,69.45,0.00
8,12612.0000,226311.7500,93.23,70.01,0.00
9,12359.5938,202539.2969,93.16,70.58,0.00
10,12109.0674,183496.2812,93.10,71.14,0.00
11,11857.7061,12951.1768,93.03,71.70,0.00
12,11607.2031,12719.6914,92.96,72.26,0.00
13,11402.7666,12486.1035,93.26,72.82,0.00
14,11182.3701,12246.5986,93.44,73.38,0.00
15,10955.7266,12006.2461,93.58,73.94,0.00
16,10744.7793,11769.3008,93.86,74.51,0.00
17,10507.5703,11533.8779,93.92,75.07,0.00
18,10280.9219,11300.7705,94.07,75.64,0.00
19,10041.0820,11068.9199,94.12,76.21,0.00
20,9813.3555,10839.3486,94.28,76.78,0.00
21,9601.7734,10613.7559,94.61,77.35,0.00
22,9393.4189,10392.3770,94.98,77.92,0.00
23,9172.5938,10169.3594,95.25,78.50,0.00
24,8952.9102,9946.4141,95.54,79.08,0.00
25,8732.5576,9724.0957,95.84,79.66,0.00
26,8514.0273,9501.0205,96.19,80.24,0.00
27,8287.4932,9279.0137,96.46,80.82,0.00
28,8052.1982,9056.1406,96.64,81.41,0.00
29,7803.8887,8832.4219,96.68,81.99,0.00
30,7576.4219,8608.7285,96.99,82.58,0.00
31,7596.3481,8408.1855,97.24,83.17,0.00
32,7600.6440,8228.9082,97.29,83.76,0.00
33,7612.5981,8072.9092,97.44,84.35,0.00
34,7616.1616,7939.2344,97.48,84.94,0.00
35,7638.8179,7829.8604,97.77,85.54,0.00
36,7644.8022,7742.9375,97.84,86.13,0.00
37,7668.5884,7681.0459,98.14,86.73,0.00
38,7692.0010,7645.0264,98.43,87.32,0.00
39,7697.3457,7634.3726,98.50,87.92,0.00
40,7698.5669,7646.5874,98.51,88.52,0.00
41,7707.1382,7657.6670,98.62,89.12,0.00
42,7723.5259,7669.9541,98.83,89.72,0.00
43,7727.3638,7681.4312,98.88,90.32,0.00
44,7741.3677,7693.9517,99.05,90.93,0.00
45,7759.5947,7706.0298,99.28,91.53,0.00
46,7779.2490,7719.4741,99.52,92.13,0.00
47,7802.6621,7732.8813,99.82,92.74,0.00
48,7806.7466,7744.3564,99.87,93.35,0.00
49,7820.7349,7756.6953,100.04,93.96,0.00
50,7845.5063,7771.3892,100.35,94.57,0.00
51,7852.3467,7785.9092,100.44,95.18,0.00
52,7853.3477,7798.8921,100.45,95.79,0.00
53,7854.5190,7811.6079,100.47,96.40,0.00
54,7878.8203,7825.3530,100.77,97.01,0.00
55,7885.3706,7837.9307,100.85,97.62,0.00
56,7895.7095,7849.5767,100.98,98.23,0.00
57,7921.3647,7861.4468,101.30,98.84,0.00
58,7944.7593,7875.2476,101.59,99.46,0.00
59,7960.2876,7889.2031,101.79,100.07,0.00
60,7973.9785,7902.0498,101.96,100.69,0.00
61,7996.2510,7916.4404,102.24,101.31,0.00
62,8014.6885,7932.5752,102.47,101.93,0.00
63,8037.2817,7950.8506,102.75,102.55,0.00
64,8048.6338,7967.8320,102.89,103.17,0.00
65,8051.0503,7984.3999,102.92,103.79,0.00
66,8058.9360,8000.7227,103.02,104.42,0.00
67,8071.3750,8015.7241,103.18,105.04,0.00
68,8097.3906,8030.9873,103.50,105.67,0.00
69,8118.9600,8046.8545,103.78,106.30,0.00
70,8143.7207,8063.8291,104.08,106.92,0.00
71,8148.4922,8079.0532,104.14,107.55,0.00
72,8148.6543,8092.4502,104.15,108.18,0.00
73,8155.4463,8104.2656,104.23,108.81,0.00
74,8156.4170,8115.0439,104.24,109.44,0.00
75,8171.7031,8127.1094,104.44,110.07,0.00
