episode,total_reward,avg_reward,max_speed,distance_raced,damage
319,246.0930,247.0860,40.54,153.99,7.00
320,245.5266,246.7865,40.50,154.21,7.00
321,245.1938,246.4700,40.47,154.44,7.00
322,245.2321,246.2027,40.46,154.66,7.00
323,245.0756,245.9811,40.45,154.89,7.00
324,245.1419,245.8228,40.45,155.11,7.00
325,244.9811,245.6385,40.43,155.34,7.00
326,244.5650,245.4449,40.41,155.56,7.00
327,244.5934,245.2614,40.39,155.79,7.00
328,249.2628,245.5666,40.88,156.01,7.00
329,251.9554,246.1528,41.14,156.24,7.00
330,251.6975,246.7699,41.11,156.47,7.00
331,251.3934,247.3898,41.09,156.70,7.00
332,251.3596,248.0026,41.07,156.93,7.00
333,251.0126,248.5963,41.04,157.15,7.00
334,249.7408,249.0562,40.93,157.38,7.00
335,248.7159,249.4296,40.83,157.61,7.00
336,248.9462,249.8678,40.85,157.84,7.00
337,248.6420,250.2726,40.83,158.06,7.00
338,247.8174,250.1281,40.74,158.29,7.00
339,247.0181,249.6344,40.68,158.51,7.00
340,247.3865,249.2032,40.69,158.74,7.00
341,247.1702,248.7809,40.66,158.96,7.00
342,246.3110,248.2760,40.58,159.19,7.00
343,245.4057,247.7154,40.51,159.41,7.00
344,245.6786,247.3092,40.51,159.64,7.00
345,245.6959,247.0072,40.51,159.87,7.00
346,245.1748,246.6300,40.47,160.09,7.00
347,245.3350,246.2993,40.47,160.31,7.00
348,245.2935,246.0469,40.46,160.54,7.00
349,245.0474,245.8499,40.43,160.76,7.00
350,244.7234,245.5835,40.40,160.99,7.00
351,244.6828,245.3348,40.39,161.21,7.00
352,245.2874,245.2325,40.46,161.44,7.00
353,244.8907,245.1809,40.43,161.66,7.00
354,244.7824,245.0913,40.41,161.89,7.00
355,243.7647,244.8982,40.31,162.11,7.00
356,242.7572,244.6564,40.22,162.33,7.00
357,242.8461,244.4076,40.21,162.56,7.00
358,242.6487,244.1431,40.19,162.78,7.00
359,242.4891,243.8872,40.17,163.00,7.00
360,241.6093,243.5758,40.10,163.23,7.00
361,240.9937,243.2069,40.03,163.45,7.00
362,241.0345,242.7816,40.03,163.67,7.00
363,240.4605,242.3386,39.97,163.89,7.00
364,239.8427,241.8447,39.93,164.12,7.00
365,239.5493,241.4231,39.89,164.34,7.00
366,239.2638,241.0737,39.87,164.56,7.00
367,239.4822,240.7374,39.87,164.78,7.00
368,239.1196,240.3845,39.84,165.00,7.00
369,239.0075,240.0363,39.83,165.22,7.00
370,239.0248,239.7779,39.81,165.44,7.00
371,238.8824,239.5667,39.80,165.66,7.00
372,238.3534,239.2986,39.75,165.89,7.00
373,237.9669,239.0493,39.72,166.11,7.00
374,227.3370,237.7987,38.65,166.32,7.00
375,220.3125,235.8750,37.95,166.54,7.00
376,220.1930,233.9679,37.94,166.75,7.00
377,220.0662,232.0263,37.92,166.96,7.00
378,219.8347,230.0979,37.91,167.17,7.00
379,219.8958,228.1867,37.90,167.38,7.00
380,219.5227,226.2365,37.87,167.59,7.00
381,219.2243,224.2707,37.85,167.80,7.00
382,219.2454,222.3599,37.84,168.01,7.00
383,219.2032,220.4835,37.83,168.22,7.00
384,219.1053,219.6603,37.83,168.43,7.00
385,218.9586,219.5249,37.81,168.64,7.00
386,218.2633,219.3320,37.76,168.85,7.00
387,217.9315,219.1185,37.73,169.06,7.00
388,217.8049,218.9155,37.72,169.27,7.00
389,209.8769,217.9136,36.93,169.48,7.00
390,206.8539,216.6467,36.64,169.68,7.00
391,205.9407,215.3184,36.55,169.88,7.00
392,206.1975,214.0136,36.57,170.09,7.00
393,206.4210,212.7353,36.56,170.29,7.00
394,205.9658,211.4214,36.52,170.49,7.00
395,204.6126,209.9868,36.39,170.70,7.00
396,203.2236,208.4828,36.27,170.90,7.00
397,202.7019,206.9599,36.21,171.10,7.00
398,201.4739,205.3268,36.12,171.30,7.00
399,201.0926,204.4483,36.08,171.50,7.00
400,200.4389,203.8069,36.03,171.70,7.00
401,199.6435,203.1771,35.94,171.90,7.00
402,198.8746,202.4449,35.86,172.10,7.00
403,198.2365,201.6264,35.80,172.30,7.00
404,198.0429,200.8341,35.76,172.50,7.00
405,198.1581,200.1887,35.76,172.70,7.00
406,198.7857,199.7449,35.82,172.90,7.00
407,198.1377,199.2885,35.77,173.10,7.00
408,198.0421,198.9453,35.74,173.29,7.00
409,197.9998,198.6360,35.73,173.49,7.00
410,198.1137,198.4035,35.72,173.69,7.00
411,197.8673,198.2259,35.72,173.89,7.00
412,197.5693,198.0953,35.68,174.09,7.00
413,197.1624,197.9879,35.65,174.29,7.00
414,195.0231,197.6859,35.48,174.48,7.00
415,193.6129,197.2314,35.34,174.68,7.00
416,193.0097,196.6538,35.29,174.88,7.00
417,193.1920,196.1592,35.28,175.07,7.00
418,193.0436,195.6594,35.24,175.27,7.00
419,191.0467,194.9641,35.07,175.47,7.00
420,189.8911,194.1418,34.95,175.66,7.00
421,188.3205,193.1871,34.81,175.85,7.00
422,188.0010,192.2303,34.77,176.05,7.00
423,187.6884,191.2829,34.73,176.24,7.00
424,187.2586,190.5065,34.68,176.44,7.00
425,186.5616,189.8013,34.61,176.63,7.00
426,186.2427,189.1246,34.57,176.82,7.00
427,186.2999,188.4354,34.57,177.01,7.00
428,186.0655,187.7376,34.53,177.20,7.00
429,183.3885,186.9718,34.29,177.40,7.00
430,180.8720,186.0699,34.08,177.59,7.00
431,180.2712,185.2649,34.01,177.78,7.00
432,179.2077,184.3856,33.90,177.97,7.00
433,176.8871,183.3055,33.69,178.15,7.00
434,174.5331,182.0329,33.44,178.34,7.00
435,172.1261,180.5894,33.21,178.53,7.00
436,169.3594,178.9010,32.94,178.71,7.00
437,167.5232,177.0234,32.76,178.90,7.00
438,165.9798,175.0148,32.60,179.08,7.00
439,163.5735,173.0333,32.39,179.26,7.00
440,160.6060,171.0067,32.08,179.44,7.00
441,157.1833,168.6979,31.74,179.62,7.00
442,153.7949,166.1566,31.42,179.80,7.00
443,150.1503,163.4829,31.05,179.97,7.00
444,146.6212,160.6918,30.71,180.15,7.00
445,144.0075,157.8799,30.45,180.32,7.00
446,141.5829,155.1023,30.22,180.49,7.00
447,139.0047,152.2504,29.95,180.66,7.00
448,135.9094,149.2434,29.65,180.83,7.00
449,133.1740,146.2034,29.39,181.00,7.00
450,130.4182,143.1847,29.10,181.18,7.00
451,127.7879,140.2451,28.84,181.36,7.00
452,125.2357,137.3892,28.60,181.54,7.00
453,116.2812,134.0023,27.68,181.72,7.00
454,110.2578,130.3660,27.08,181.89,7.00
455,106.4345,126.6087,26.70,182.06,7.00
456,103.4036,122.7907,26.40,182.23,7.00
457,100.8351,118.9738,26.15,182.39,7.00
458,97.3428,115.1171,25.81,182.56,7.00
459,93.6872,111.1684,25.43,182.72,7.00
460,89.3635,107.0629,25.01,182.88,7.00
461,85.9650,102.8806,24.66,183.03,7.00
462,82.1820,98.5753,24.28,183.19,7.00
463,78.4448,94.7916,23.90,183.34,7.00
464,74.7341,91.2393,23.54,183.49,7.00
465,70.8043,87.6762,23.14,183.64,7.00
466,66.6305,83.9989,22.72,183.78,7.00
467,62.7482,80.1902,22.33,183.93,7.00
468,58.3122,76.2872,21.89,184.07,7.00
469,53.6135,72.2798,21.42,184.21,7.00
470,49.7042,68.3139,21.05,184.34,7.00
471,46.1732,64.3347,20.67,184.47,7.00
472,42.7585,60.3924,20.33,184.61,7.00
473,39.9908,56.5470,20.05,184.74,7.00
474,35.8630,52.6599,19.63,184.86,7.00
475,30.5436,48.6338,19.10,184.99,7.00
476,24.7453,44.4453,18.52,185.10,7.00
477,19.6506,40.1355,18.01,185.22,7.00
478,14.8225,35.7865,17.53,185.34,7.00
479,9.7951,31.4047,17.02,185.45,7.00
480,6.1988,27.0541,16.66,185.56,7.00
481,2.5735,22.6942,16.31,185.66,7.00
482,-1.3927,18.2791,15.90,185.76,7.00
483,-5.9944,13.6805,15.43,185.87,7.00
484,-10.9003,9.0042,14.94,185.96,7.00
485,-15.0901,4.4408,14.52,186.06,7.00
486,-18.5058,0.1157,14.17,186.15,7.00
487,-21.3673,-3.9861,13.89,186.24,7.00
488,-25.3573,-8.0040,13.48,186.33,7.00
489,-29.5459,-11.9381,13.06,186.41,7.00
490,-35.2554,-16.0836,12.48,186.50,7.00
491,-40.6417,-20.4051,11.94,186.57,7.00
492,-45.3605,-24.8019,11.47,186.65,7.00
493,-49.9065,-29.1931,11.01,186.72,7.00
494,-54.6153,-33.5646,10.54,186.79,7.00
495,-59.3762,-37.9932,10.06,186.85,7.00
496,-64.3276,-42.5754,9.56,186.92,7.00
497,-69.4784,-47.3865,9.04,186.98,7.00
498,-74.1343,-52.2642,8.59,187.03,7.00
499,-78.3979,-57.1494,8.16,187.09,7.00
500,-82.5680,-61.8807,7.73,187.14,7.00
501,-86.3960,-66.4561,7.34,187.19,7.00
502,-90.6030,-70.9803,6.91,187.23,7.00
503,-94.8636,-75.4760,6.49,187.28,7.00
504,-98.8833,-79.9028,6.08,187.32,7.00
505,-102.7062,-84.2358,5.69,187.35,7.00
506,-107.2095,-88.5240,5.24,187.39,7.00
507,-111.6048,-92.7366,4.80,187.42,7.00
508,-121.6482,-97.4880,4.30,187.45,7.00
509,-126.1674,-102.2650,3.85,187.47,7.00
510,-128.8632,-106.8945,3.57,187.50,7.00
511,-131.5445,-111.4094,3.30,187.52,7.00
512,-133.8797,-115.7370,3.06,187.54,7.00
513,-137.1783,-119.9685,2.73,187.56,7.00
514,-140.8342,-124.1636,2.37,187.57,7.00
515,-141.3169,-128.0247,2.31,187.59,7.00
516,-144.4735,-131.7511,2.01,187.60,7.00
517,-145.6793,-135.1585,1.87,187.61,7.00
518,-148.2625,-137.8200,1.62,187.63,7.00
519,-149.3866,-140.1419,1.50,187.63,7.00
520,-152.4509,-142.5006,1.21,187.64,7.00
521,-153.4433,-144.6905,1.10,187.65,7.00
522,-154.4687,-146.7494,1.00,187.66,7.00
523,-155.0096,-148.5325,0.94,187.66,7.00
524,-155.6114,-150.0103,0.88,187.67,7.00
525,-155.7010,-151.4487,0.86,187.68,7.00
526,-155.9903,-152.6004,0.84,187.68,7.00
527,-156.1744,-153.6499,0.82,187.69,7.00
528,-157.5706,-154.5807,0.70,187.69,7.00
529,-158.0656,-155.4486,0.63,187.69,7.00
530,-159.1155,-156.1150,0.54,187.70,7.00
531,-159.1648,-156.6872,0.52,187.70,7.00
532,-159.7693,-157.2173,0.46,187.71,7.00
533,-160.5968,-157.7760,0.39,187.71,7.00
534,-160.9543,-158.3103,0.34,187.71,7.00
535,-161.2962,-158.8698,0.30,187.71,7.00
536,-161.8132,-159.4521,0.27,187.72,7.00
537,-162.0783,-160.0424,0.22,187.72,7.00
538,-162.7397,-160.5594,0.16,187.72,7.00
539,-162.7962,-161.0324,0.15,187.72,7.00
540,-163.3887,-161.4598,0.10,187.72,7.00
541,-163.4477,-161.8880,0.09,187.72,7.00
542,-163.8889,-162.3000,0.05,187.72,7.00
543,-163.9382,-162.6342,0.04,187.72,7.00
544,-163.9762,-162.9363,0.04,187.72,7.00
545,-164.0228,-163.2090,0.03,187.72,7.00
546,-164.0316,-163.4308,0.03,187.72,7.00
547,-164.0875,-163.6317,0.02,187.72,7.00
548,-164.1852,-163.7763,0.02,187.72,7.00
549,-164.3635,-163.9330,0.01,187.72,7.00
550,-164.3794,-164.0321,0.01,187.72,7.00
551,-164.2550,-164.1128,0.01,187.72,7.00
552,-164.3943,-164.1634,0.00,187.72,7.00
553,-164.3841,-164.2079,0.00,187.72,7.00
554,-164.3120,-164.2415,0.00,187.72,7.00
555,-164.3121,-164.2705,0.00,187.72,7.00
556,-164.3110,-164.2984,0.00,187.72,7.00
557,-163.7303,-164.2627,0.06,187.72,7.00
558,-164.2310,-164.2673,0.01,187.72,7.00
559,-163.8848,-164.2194,0.04,187.72,7.00
560,-163.5823,-164.1397,0.08,187.72,7.00
561,-164.1658,-164.1308,0.03,187.72,7.00
562,-164.3381,-164.1252,0.00,187.72,7.00
563,-164.2349,-164.1102,0.01,187.72,7.00
564,-163.8718,-164.0662,0.05,187.72,7.00
565,-163.9519,-164.0302,0.04,187.72,7.00
566,-164.0332,-164.0024,0.03,187.72,7.00
567,-164.2019,-164.0496,0.03,187.72,7.00
568,-164.0922,-164.0357,0.02,187.72,7.00
569,-164.1846,-164.0657,0.02,187.72,7.00
570,-164.2432,-164.1318,0.01,187.72,7.00
571,-164.3024,-164.1454,0.01,187.72,7.00
572,-164.3397,-164.1456,0.00,187.72,7.00
573,-164.3203,-164.1541,0.00,187.72,7.00
