episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,217537.8438,217537.8438,65.64,64.42,0.00
2,955.6376,109246.7422,64.59,64.78,0.00
3,938.1788,73143.8828,64.54,65.15,0.00
4,921.0053,55088.1641,64.52,65.51,0.00
5,904.4014,44251.4141,64.51,65.88,0.00
6,888.6583,37024.2852,64.55,66.24,0.00
7,870.8512,31859.5098,64.50,66.61,0.00
8,853.4030,27983.7461,64.46,66.98,0.00
9,836.6913,24967.4062,64.44,67.34,0.00
10,819.1338,22552.5801,64.39,67.71,0.00
11,801.8915,878.9852,64.35,68.08,0.00
12,784.5901,861.8805,64.31,68.45,0.00
13,769.4471,845.0073,64.39,68.82,0.00
14,753.5557,828.2624,64.43,69.19,0.00
15,736.6967,811.4919,64.41,69.56,0.00
16,719.7747,794.6036,64.38,69.93,0.00
17,703.0067,777.8191,64.36,70.30,0.00
18,685.5804,761.0369,64.30,70.67,0.00
19,668.6345,744.2311,64.27,71.04,0.00
20,651.7477,727.4926,64.23,71.41,0.00
21,634.4370,710.7471,64.17,71.77,0.00
22,617.7697,694.0651,64.15,72.14,0.00
23,601.0648,677.2268,64.12,72.51,0.00
24,583.8519,660.2565,64.06,72.88,0.00
25,566.9314,643.2799,64.02,73.25,0.00
26,550.4836,626.3508,64.01,73.61,0.00
27,533.6323,609.4133,63.97,73.97,0.00
28,520.3550,592.8908,64.25,74.34,0.00
29,504.4545,576.4728,64.30,74.70,0.00
30,487.8036,560.0784,64.27,75.07,0.00
31,486.6848,545.3031,64.18,75.43,0.00
32,485.7261,532.0988,64.10,75.80,0.00
33,485.5157,520.5438,64.07,76.16,0.00
34,484.8124,510.6400,64.03,76.53,0.00
35,484.7055,502.4173,64.02,76.89,0.00
36,483.8528,495.7543,63.97,77.26,0.00
37,483.6011,490.7512,63.94,77.62,0.00
38,483.1199,487.0276,63.90,77.98,0.00
39,482.0644,484.7886,63.83,78.35,0.00
40,481.7140,484.1796,63.81,78.71,0.00
41,481.0396,483.6151,63.74,79.07,0.00
42,480.4982,483.0923,63.70,79.43,0.00
43,484.9682,483.0376,64.15,79.79,0.00
44,486.2520,483.1815,64.30,80.16,0.00
45,485.1474,483.2257,64.23,80.52,0.00
46,484.4262,483.2831,64.17,80.88,0.00
47,484.2343,483.3464,64.17,81.24,0.00
48,484.1411,483.4485,64.15,81.60,0.00
49,483.7697,483.6190,64.13,81.96,0.00
50,483.1984,483.7675,64.09,82.32,0.00
51,482.6889,483.9325,64.06,82.68,0.00
52,482.4589,484.1286,64.04,83.04,0.00
53,481.8806,483.8198,64.01,83.41,0.00
54,481.6899,483.3636,63.99,83.77,0.00
55,481.4077,482.9896,63.96,84.13,0.00
56,480.9105,482.6380,63.93,84.49,0.00
57,480.3610,482.2507,63.90,84.86,0.00
58,482.2847,482.0650,64.10,85.22,0.00
59,472.5982,480.9479,63.16,85.58,0.00
60,467.2234,479.3504,62.63,85.94,0.00
61,466.5283,477.7343,62.58,86.29,0.00
62,466.2881,476.1172,62.57,86.64,0.00
63,464.0224,474.3315,62.35,86.99,0.00
64,463.1363,472.4760,62.27,87.34,0.00
65,462.3036,470.5657,62.20,87.69,0.00
66,352.1367,457.6883,51.73,88.04,15.00
67,345.7506,444.2272,51.09,88.38,15.00
68,339.5427,429.9530,50.47,88.69,15.00
69,333.0409,415.9973,49.80,89.00,15.00
70,326.2090,401.8959,49.12,89.30,15.00
71,318.9944,387.1425,48.39,89.60,15.00
72,312.3700,371.7507,47.73,89.89,15.00
73,306.1611,355.9645,47.11,90.18,15.00
74,299.7393,339.6248,46.46,90.47,15.00
75,293.7258,322.7670,45.85,90.76,15.00
76,287.1438,316.2678,45.19,91.04,15.00
77,280.0791,309.7006,44.49,91.31,15.00
78,273.3107,303.0774,43.81,91.59,15.00
79,266.9267,296.4660,43.16,91.86,15.00
80,260.7195,289.9171,42.54,92.12,15.00
81,255.2010,283.5377,41.99,92.38,15.00
82,250.0979,277.3105,41.47,92.64,15.00
83,244.8734,271.1817,40.94,92.90,15.00
84,239.8239,265.1902,40.44,93.15,15.00
85,235.0397,259.3216,39.95,93.40,15.00
86,230.9836,253.7056,39.53,93.65,15.00
87,226.6185,248.3595,39.09,93.89,15.00
88,223.5169,243.3801,38.77,94.13,15.00
89,221.3834,238.8258,38.56,94.37,15.00
90,218.2982,234.5836,38.23,94.60,15.00
91,214.9583,230.5594,37.88,94.83,15.00
92,210.1579,226.5654,37.39,95.06,15.00
93,206.0291,222.6810,36.98,95.29,15.00
94,201.8436,218.8829,36.54,95.51,15.00
95,198.2654,215.2055,36.18,95.73,15.00
96,194.9462,211.6018,35.83,95.94,15.00
97,191.5518,208.0951,35.48,96.16,15.00
98,186.7175,204.4151,34.99,96.37,15.00
99,180.9566,200.3725,34.41,96.57,15.00
100,176.6105,196.2037,33.97,96.78,15.00
101,171.9182,191.8997,33.48,96.98,15.00
102,166.3368,187.5176,32.92,97.17,15.00
103,160.3327,182.9479,32.31,97.36,15.00
104,154.6432,178.2279,31.73,97.55,15.00
105,149.4742,173.3488,31.22,97.74,15.00
106,144.9041,168.3446,30.75,97.92,15.00
107,141.0744,163.2968,30.36,98.10,15.00
108,137.3394,158.3590,29.98,98.28,15.00
109,133.7950,153.6429,29.62,98.45,15.00
110,131.0831,149.0901,29.33,98.62,15.00
111,128.5192,144.7502,29.07,98.79,15.00
112,125.3050,140.6470,28.74,98.96,15.00
113,122.8535,136.8991,28.48,99.13,15.00
114,120.3591,133.4707,28.23,99.29,15.00
115,117.4440,130.2677,27.92,99.45,15.00
116,114.4513,127.2224,27.61,99.61,15.00
117,111.5514,124.2701,27.31,99.77,15.00
118,106.7253,121.2087,26.83,99.92,15.00
119,101.9570,118.0249,26.35,100.07,15.00
120,97.5974,114.6763,25.92,100.22,15.00
121,93.2964,111.1540,25.47,100.36,15.00
122,88.2461,107.4481,24.97,100.51,15.00
