episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,3103994.7500,3103994.7500,128.30,162.19,0.00
2,11862.9883,1557928.8750,128.37,162.88,0.00
3,11686.1377,1042514.6875,128.66,163.56,0.00
4,11507.6240,784762.8750,128.94,164.25,0.00
5,11302.9277,630070.8750,128.96,164.93,0.00
6,11089.9082,526907.4375,128.87,165.62,0.00
7,10877.9307,453188.9375,128.80,166.31,0.00
8,10665.7617,397873.5312,128.72,166.99,0.00
9,9477.2324,354718.3750,117.23,167.67,37.00
10,9280.7822,320174.6250,117.10,168.36,37.00
11,9084.7559,10683.6055,116.98,169.04,37.00
12,8889.0498,10386.2100,116.85,169.72,37.00
13,8693.8027,10086.9775,116.72,170.41,37.00
14,8498.9551,9786.1104,116.59,171.09,37.00
15,8330.3877,9488.8574,116.81,171.77,37.00
16,8183.3232,9198.1973,117.32,172.46,37.00
17,8030.5581,8913.4600,117.78,173.14,37.00
18,7811.3462,8628.0186,117.32,173.82,37.00
19,7619.8647,8442.2822,117.24,174.50,37.00
20,7430.6538,8257.2705,117.19,175.19,37.00
21,7242.3452,8073.0288,117.15,175.86,37.00
22,7054.9746,7889.6211,117.12,176.54,37.00
23,6869.4160,7707.1821,117.12,177.22,37.00
24,6685.6479,7525.8516,117.15,177.89,37.00
25,6501.6523,7342.9780,117.18,178.56,37.00
26,6317.0742,7156.3530,117.20,179.24,37.00
27,6132.3140,6966.5288,117.21,179.91,37.00
28,5948.5674,6780.2510,117.25,180.58,37.00
29,5767.7583,6595.0400,117.35,181.25,37.00
30,5586.9360,6410.6689,117.45,181.92,37.00
31,5590.9844,6245.5322,117.53,182.59,37.00
32,5593.4395,6099.3789,117.58,183.26,37.00
33,5596.4829,5972.0859,117.64,183.92,37.00
34,5600.7983,5863.6006,117.72,184.59,37.00
35,5604.7954,5773.9150,117.80,185.26,37.00
36,5608.6167,5703.0693,117.87,185.92,37.00
37,5612.0635,5651.0439,117.94,186.59,37.00
38,5617.0337,5617.8911,118.03,187.25,37.00
39,5621.4541,5603.2607,118.12,187.91,37.00
40,5626.2026,5607.1870,118.21,188.58,37.00
41,5633.9229,5611.4810,118.37,189.24,37.00
42,5640.9575,5616.2329,118.50,189.90,37.00
43,5646.9126,5621.2759,118.62,190.57,37.00
44,5651.8188,5626.3779,118.72,191.23,37.00
45,5657.6250,5631.6611,118.83,191.89,37.00
46,5667.3179,5637.5308,119.02,192.56,37.00
47,5675.8120,5643.9058,119.19,193.22,37.00
48,5686.1582,5650.8179,119.40,193.89,37.00
49,5697.3330,5658.4058,119.62,194.55,37.00
50,5705.8960,5666.3750,119.79,195.22,37.00
51,5712.8608,5674.2686,119.93,195.88,37.00
52,5722.2720,5682.4004,120.11,196.55,37.00
53,5690.3799,5686.7471,119.47,197.22,37.00
54,5647.0464,5686.2700,118.61,197.88,37.00
55,5630.6743,5683.5752,118.28,198.54,37.00
56,5589.6543,5675.8096,117.45,199.19,37.00
57,5552.0771,5663.4351,116.70,199.84,37.00
