Race started at: 2025-05-02 20:40:42.906835
Track: forza
Stage: Unknown
Training: Enabled
--------------------------------------------------------------------------------
Connected to server at 2025-05-02 20:40:42.911832
Step 100: Speed=5.0, Pos=1, Damage=0.0, Time=1.0
Step 200: Speed=23.3, Pos=3, Damage=0.0, Time=3.1
Step 300: Speed=51.8, Pos=3, Damage=0.0, Time=5.3
Step 400: Speed=63.2, Pos=3, Damage=0.0, Time=7.5
Step 500: Speed=61.7, Pos=5, Damage=7.0, Time=9.6
Step 600: Speed=46.2, Pos=5, Damage=7.0, Time=11.6
Step 700: Speed=40.9, Pos=5, Damage=7.0, Time=13.6
Step 800: Speed=34.5, Pos=5, Damage=7.0, Time=15.6
Step 900: Speed=0.7, Pos=5, Damage=7.0, Time=17.7
Step 1000: Speed=-0.1, Pos=5, Damage=7.0, Time=19.9
