episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,2357873.2500,2357873.2500,80.45,88.00,0.00
2,11806.7881,1184840.0000,78.62,88.46,0.00
3,11594.6309,793758.2500,78.56,88.93,0.00
4,11384.2412,598164.7500,78.51,89.40,0.00
5,11173.1289,480766.4375,78.46,89.86,0.00
6,10962.9961,402465.8750,78.41,90.33,0.00
7,10754.9980,346507.1875,78.38,90.79,0.00
8,10549.8398,304512.5000,78.36,91.26,0.00
9,10338.6084,271826.5000,78.30,91.72,0.00
10,10128.5586,245656.7031,78.24,92.19,0.00
11,9917.9033,10861.1699,78.18,92.65,0.00
12,9707.9766,10651.2881,78.12,93.11,0.00
13,9496.0771,10441.4336,78.05,93.57,0.00
14,9283.5449,10231.3643,77.96,94.04,0.00
15,9068.0254,10020.8525,77.85,94.50,0.00
16,8856.7520,9810.2285,77.77,94.96,0.00
17,8649.0645,9599.6348,77.71,95.42,0.00
18,8439.7627,9388.6270,77.64,95.89,0.00
19,8231.6211,9177.9277,77.57,96.35,0.00
20,8021.3706,8967.2090,77.48,96.81,0.00
21,7814.0645,8756.8252,77.42,97.27,0.00
22,7613.4736,8547.3750,77.42,97.73,0.00
23,7401.8628,8337.9541,77.30,98.19,0.00
24,7194.6846,8129.0688,77.23,98.65,0.00
25,6988.7026,7921.1357,77.16,99.11,0.00
26,6782.2881,7713.6890,77.09,99.57,0.00
27,6576.4863,7506.4312,77.02,100.03,0.00
28,6370.9189,7299.5479,76.94,100.48,0.00
29,6170.0220,7093.3877,76.92,100.94,0.00
30,5962.6577,6887.5166,76.82,101.40,0.00
31,5957.4805,6701.8579,76.75,101.85,0.00
32,5950.7939,6535.5894,76.67,102.31,0.00
33,5945.2661,6389.9302,76.60,102.76,0.00
34,5939.3804,6264.3994,76.53,103.22,0.00
35,5934.5229,6158.9814,76.47,103.67,0.00
36,5930.1670,6073.7695,76.41,104.13,0.00
37,5925.5220,6008.6733,76.36,104.58,0.00
38,5920.4937,5963.6304,76.29,105.03,0.00
39,5912.2441,5937.8530,76.19,105.49,0.00
40,5905.4678,5932.1343,76.11,105.94,0.00
41,5900.9219,5926.4780,76.05,106.39,0.00
42,5894.0537,5920.8037,75.96,106.84,0.00
43,5888.2856,5915.1060,75.89,107.29,0.00
44,5879.6235,5909.1304,75.78,107.74,0.00
45,5871.7720,5902.8555,75.69,108.19,0.00
46,5867.3032,5896.5693,75.63,108.63,0.00
47,5861.8682,5890.2041,75.56,109.08,0.00
48,5853.3657,5883.4912,75.46,109.53,0.00
49,5848.0137,5877.0679,75.39,109.98,0.00
50,5846.3818,5871.1592,75.37,110.42,0.00
51,5841.2031,5865.1875,75.30,110.87,0.00
52,5834.4458,5859.2266,75.22,111.31,0.00
53,5829.4072,5853.3384,75.16,111.76,0.00
54,5823.7651,5847.7524,75.09,112.20,0.00
55,5815.4443,5842.1201,74.98,112.64,0.00
56,5807.7671,5836.1660,74.89,113.08,0.00
57,5803.5718,5830.3364,74.84,113.52,0.00
58,5798.9927,5824.8989,74.78,113.96,0.00
59,5794.3477,5819.5322,74.72,114.40,0.00
60,5789.5645,5813.8506,74.66,114.83,0.00
61,5783.7886,5808.1094,74.59,115.27,0.00
62,5778.8481,5802.5498,74.53,115.70,0.00
63,5774.0498,5797.0142,74.47,116.14,0.00
64,5773.3521,5791.9727,74.46,116.57,0.00
65,5768.6680,5787.2949,74.40,117.01,0.00
