episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,2578.5188,2578.5188,39.01,34.45,0.00
2,-123.1245,1227.6971,39.49,34.67,0.00
3,-122.7240,777.5568,40.06,34.90,0.00
4,-121.6115,552.7647,40.94,35.14,0.00
5,-121.8108,417.8496,41.02,35.37,0.00
6,-122.6945,327.7589,40.50,35.61,0.00
7,-122.5867,263.4239,40.27,35.85,0.00
8,-122.3156,215.2064,40.20,36.09,0.00
9,-122.9828,177.6298,40.11,36.32,0.00
10,-123.8043,147.4864,39.56,36.55,0.00
11,-124.0308,-122.7685,39.47,36.78,0.00
12,-124.3529,-122.8914,39.43,37.00,0.00
13,-124.7332,-123.0923,39.31,37.23,0.00
14,-125.4839,-123.4795,39.23,37.45,0.00
15,-125.7797,-123.8764,38.70,37.67,0.00
16,-126.2307,-124.2301,38.47,37.89,0.00
17,-139.0699,-125.8784,32.46,38.11,5.00
18,-140.2978,-127.6766,31.51,38.32,5.00
19,-140.3652,-129.4149,31.16,38.53,5.00
20,-140.7005,-131.1045,30.89,38.74,5.00
21,-141.9593,-132.8973,30.55,38.95,5.00
22,-142.2677,-134.6888,30.13,39.15,5.00
23,-142.4053,-136.4560,29.88,39.34,5.00
24,-142.3305,-138.1407,29.61,39.52,5.00
25,-142.3671,-139.7994,29.31,39.71,5.00
26,-142.8235,-141.4587,28.92,39.88,5.00
27,-142.7980,-141.8315,28.35,40.06,5.00
28,-142.8872,-142.0904,27.93,40.23,5.00
29,-143.0678,-142.3607,27.52,40.40,5.00
30,-143.5216,-142.6428,27.00,40.56,5.00
31,-144.0791,-142.8548,26.27,40.73,5.00
32,-144.3582,-143.0638,25.66,40.88,5.00
33,-144.2351,-143.2468,25.54,41.04,5.00
34,-145.0990,-143.5237,24.92,41.19,5.00
35,-145.3268,-143.8196,24.31,41.34,5.00
36,-145.8359,-144.1209,23.81,41.48,5.00
37,-146.0072,-144.4418,23.32,41.62,5.00
38,-146.1464,-144.7677,23.03,41.76,5.00
39,-146.3205,-145.0930,22.47,41.89,5.00
40,-146.6576,-145.4066,22.20,42.03,5.00
41,-146.7432,-145.6730,21.89,42.16,5.00
42,-146.5701,-145.8942,21.70,42.29,5.00
43,-146.8754,-146.1582,21.44,42.41,5.00
44,-147.2258,-146.3709,21.22,42.54,5.00
45,-147.6538,-146.6036,21.00,42.66,5.00
46,-147.7869,-146.7987,20.90,42.79,5.00
47,-148.3647,-147.0345,20.64,42.91,5.00
48,-148.9224,-147.3120,20.43,43.04,5.00
49,-148.6787,-147.5479,20.18,43.16,5.00
50,-148.4811,-147.7302,20.26,43.28,5.00
51,-149.1772,-147.9736,19.48,43.40,5.00
52,-149.2614,-148.2427,19.06,43.52,5.00
53,-148.7157,-148.4268,19.04,43.63,5.00
54,-149.3339,-148.6376,18.58,43.74,5.00
55,-149.7701,-148.8492,18.39,43.85,5.00
56,-150.8349,-149.1540,17.53,43.96,5.00
57,-150.5131,-149.3689,17.53,44.06,5.00
58,-151.3641,-149.6130,16.94,44.16,5.00
59,-150.6948,-149.8146,17.22,44.27,5.00
60,-151.8410,-150.1506,16.44,44.37,5.00
61,-151.6110,-150.3940,16.33,44.47,5.00
62,-151.7667,-150.6445,15.97,44.56,5.00
63,-151.7448,-150.9474,16.17,44.66,5.00
64,-152.8246,-151.2965,15.45,44.75,5.00
65,-152.0633,-151.5258,15.61,44.85,5.00
66,-153.0707,-151.7494,15.09,44.94,5.00
67,-152.5580,-151.9539,15.14,45.03,5.00
68,-152.5787,-152.0753,14.56,45.12,5.00
69,-152.8356,-152.2894,14.08,45.20,5.00
70,-152.5108,-152.3564,14.06,45.28,5.00
71,-154.6028,-152.6556,13.01,45.36,5.00
72,-154.3346,-152.9124,13.37,45.44,5.00
73,-155.5904,-153.2970,12.61,45.52,5.00
74,-155.4477,-153.5593,12.59,45.60,5.00
75,-154.9263,-153.8456,12.55,45.68,5.00
76,-155.5372,-154.0922,11.98,45.75,5.00
77,-155.2500,-154.3614,12.29,45.83,5.00
78,-155.2204,-154.6256,11.57,45.90,5.00
79,-155.1314,-154.8552,11.39,45.97,5.00
80,-155.6659,-155.1707,10.78,46.03,5.00
81,-155.1649,-155.2269,10.47,46.10,5.00
82,-154.5817,-155.2516,10.65,46.15,5.00
83,-156.2664,-155.3192,9.85,46.21,5.00
84,-156.5793,-155.4323,9.16,46.27,5.00
85,-157.4175,-155.6815,8.13,46.32,5.00
86,-157.9001,-155.9178,7.74,46.36,5.00
87,-158.3538,-156.2281,7.47,46.41,5.00
88,-159.1177,-156.6179,6.65,46.45,5.00
89,-158.4167,-156.9464,6.55,46.48,5.00
90,-158.2276,-157.2025,6.59,46.52,5.00
91,-158.9155,-157.5776,6.32,46.56,5.00
92,-158.4898,-157.9684,6.47,46.59,5.00
93,-158.9594,-158.2377,6.34,46.63,5.00
94,-159.0025,-158.4801,6.27,46.66,5.00
95,-159.6369,-158.7020,5.85,46.70,5.00
96,-159.6395,-158.8759,5.81,46.73,5.00
97,-158.7552,-158.9161,6.12,46.77,5.00
98,-159.5747,-158.9618,5.88,46.80,5.00
99,-159.8375,-159.1039,5.83,46.83,5.00
100,-160.2553,-159.3066,5.67,46.87,5.00
101,-159.8731,-159.4024,5.74,46.90,5.00
102,-159.2463,-159.4780,5.83,46.94,5.00
103,-159.3127,-159.5134,6.00,46.97,5.00
104,-159.6157,-159.5747,5.59,47.00,5.00
105,-159.1819,-159.5292,5.51,47.03,5.00
106,-160.2281,-159.5880,5.00,47.06,5.00
107,-160.8225,-159.7948,4.61,47.09,5.00
108,-171.0261,-160.9399,4.36,47.12,5.00
109,-171.1946,-162.0756,4.19,47.14,5.00
110,-171.0208,-163.1522,4.14,47.17,5.00
111,-171.0728,-164.2722,4.06,47.19,5.00
112,-171.2807,-165.4756,3.92,47.21,5.00
113,-171.6886,-166.7132,3.71,47.24,5.00
114,-171.9455,-167.9462,3.61,47.26,5.00
115,-171.3152,-169.1595,3.63,47.28,5.00
116,-171.2940,-170.2661,3.61,47.30,5.00
117,-171.0113,-171.2850,3.78,47.32,5.00
118,-171.3347,-171.3158,3.18,47.34,5.00
119,-172.3225,-171.4286,2.39,47.36,5.00
120,-172.8132,-171.6078,1.84,47.37,5.00
121,-173.2505,-171.8256,1.36,47.38,5.00
122,-173.6825,-172.0658,0.71,47.38,5.00
123,-173.9089,-172.2878,0.68,47.39,5.00
124,-174.0844,-172.5017,0.24,47.39,5.00
125,-174.1275,-172.7830,0.33,47.39,5.00
126,-174.0766,-173.0612,0.37,47.39,5.00
