episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,25135.5020,25135.5020,59.27,129.65,0.00
2,-127.8923,12503.8047,36.09,129.81,0.00
3,-128.6342,8292.9912,35.95,129.98,0.00
4,-129.0014,6187.4932,35.84,130.15,0.00
5,-129.1905,4924.1562,35.79,130.32,0.00
6,-128.7850,4081.9993,35.84,130.49,0.00
7,-128.7138,3480.4690,35.85,130.66,0.00
8,-128.9268,3029.2944,35.83,130.83,0.00
9,-128.5973,2678.4175,35.81,131.00,0.00
10,-128.7942,2397.6963,35.79,131.17,0.00
11,-129.0802,-128.7616,35.78,131.34,0.00
12,-129.7289,-128.9452,35.72,131.50,0.00
13,-130.2177,-129.1036,35.68,131.66,0.00
14,-130.0886,-129.2123,35.68,131.83,0.00
15,-130.2422,-129.3175,35.67,131.99,0.00
16,-131.1113,-129.5501,35.61,132.15,0.00
17,-131.4666,-129.8254,35.47,132.31,0.00
18,-132.2654,-130.1592,35.34,132.47,0.00
19,-132.5227,-130.5518,35.31,132.62,0.00
20,-132.8252,-130.9549,35.29,132.77,0.00
21,-133.1821,-131.3651,35.36,132.92,0.00
22,-133.0997,-131.7022,35.34,133.07,0.00
23,-133.4742,-132.0278,35.34,133.22,0.00
24,-133.6475,-132.3837,35.35,133.38,0.00
25,-133.6654,-132.7260,35.34,133.52,0.00
26,-134.2466,-133.0396,35.28,133.67,0.00
27,-134.6104,-133.3539,35.24,133.82,0.00
28,-135.1766,-133.6451,35.21,133.96,0.00
29,-135.4207,-133.9348,35.21,134.11,0.00
30,-135.2875,-134.1811,35.23,134.25,0.00
31,-134.9455,-134.3574,35.18,134.39,0.00
32,-135.3210,-134.5795,35.13,134.54,0.00
33,-135.6418,-134.7963,35.10,134.69,0.00
34,-135.9813,-135.0297,35.08,134.83,0.00
35,-136.5450,-135.3177,34.50,134.98,0.00
36,-137.3394,-135.6269,34.36,135.12,0.00
37,-137.8231,-135.9482,34.33,135.27,0.00
38,-137.8497,-136.2155,34.33,135.42,0.00
39,-137.6988,-136.4433,34.25,135.57,0.00
40,-138.2688,-136.7414,34.19,135.71,0.00
41,-138.8069,-137.1276,34.13,135.85,0.00
42,-138.9852,-137.4940,34.11,135.99,0.00
43,-139.6367,-137.8935,34.07,136.13,0.00
44,-140.1712,-138.3125,33.98,136.26,0.00
45,-141.0907,-138.7671,33.86,136.39,0.00
