episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,2150854.0000,2150854.0000,97.38,79.31,0.00
2,14732.6592,1082793.3750,97.53,79.88,0.00
3,14529.0479,726705.2500,97.86,80.46,0.00
4,14330.0029,548611.4375,98.24,81.04,0.00
5,14091.6172,441707.4375,98.36,81.62,0.00
6,13840.4609,370396.2812,98.39,82.19,0.00
7,13604.3516,319426.0000,98.54,82.77,0.00
8,13373.5654,281169.4375,98.72,83.35,0.00
9,13116.8057,251385.8125,98.73,83.93,0.00
10,12880.1318,227535.2500,98.88,84.51,0.00
11,12649.9258,13714.8564,99.09,85.09,0.00
12,12422.1357,13483.8047,99.33,85.67,0.00
13,12204.5918,13251.3574,99.66,86.26,0.00
14,11984.9834,13016.8574,99.99,86.84,0.00
15,11731.6670,12780.8613,100.05,87.43,0.00
16,11502.9854,12547.1143,100.32,88.02,0.00
17,11265.8096,12313.2598,100.53,88.61,0.00
18,11018.7207,12077.7754,100.67,89.20,0.00
19,10773.2148,11843.4170,100.82,89.79,0.00
20,10513.0371,11606.7090,100.84,90.38,0.00
21,10284.1299,11370.1279,101.17,90.97,0.00
22,10038.8887,11131.8027,101.35,91.56,0.00
23,9777.7588,10889.1191,101.39,92.15,0.00
24,9511.9775,10641.8184,101.37,92.75,0.00
25,9266.1787,10395.2695,101.57,93.34,0.00
26,9019.2676,10146.8975,101.76,93.94,0.00
27,8778.1084,9898.1279,102.04,94.54,0.00
28,8517.6562,9648.0215,102.10,95.14,0.00
29,8274.2852,9398.1299,102.38,95.74,0.00
30,8026.3066,9149.4551,102.62,96.34,0.00
31,8029.8960,8924.0332,102.66,96.94,0.00
32,8039.7886,8724.1230,102.79,97.55,0.00
33,8042.7158,8550.6191,102.82,98.15,0.00
34,8043.5547,8403.7754,102.83,98.76,0.00
35,8044.3516,8281.5928,102.84,99.37,0.00
36,8058.8730,8185.5537,103.03,99.97,0.00
37,8062.3101,8113.9741,103.07,100.58,0.00
38,8063.1440,8068.5225,103.08,101.19,0.00
39,8073.3267,8048.4268,103.21,101.81,0.00
40,8093.4277,8055.1392,103.46,102.42,0.00
41,8098.4219,8061.9912,103.52,103.03,0.00
42,8099.3613,8067.9482,103.53,103.64,0.00
43,8113.5791,8075.0352,103.71,104.25,0.00
44,8127.4648,8083.4268,103.89,104.87,0.00
45,8129.5127,8091.9424,103.91,105.48,0.00
46,8146.8145,8100.7358,104.13,106.09,0.00
47,8162.8350,8110.7881,104.33,106.71,0.00
48,8166.0645,8121.0806,104.37,107.33,0.00
49,8184.0518,8132.1533,104.59,107.94,0.00
50,8188.9404,8141.7046,104.66,108.56,0.00
51,8201.4180,8152.0049,104.81,109.19,0.00
52,8220.8818,8164.1572,105.06,109.81,0.00
53,8225.2480,8175.3232,105.11,110.43,0.00
54,8235.4678,8186.1235,105.24,111.05,0.00
55,8238.1680,8196.9893,105.27,111.68,0.00
56,8261.4922,8208.4570,105.56,112.30,0.00
57,8267.4141,8218.9141,105.64,112.93,0.00
58,8280.0078,8230.3096,105.80,113.56,0.00
59,8291.2715,8241.0312,105.94,114.19,0.00
60,8316.2812,8253.7646,106.25,114.82,0.00
61,8343.4229,8267.9658,106.59,115.45,0.00
62,8368.5029,8282.7275,106.90,116.09,0.00
63,8398.4746,8300.0498,107.28,116.73,0.00
64,8413.4326,8317.8457,107.47,117.37,0.00
65,8415.5273,8335.5830,107.49,118.01,0.00
66,8415.0801,8350.9404,107.49,118.65,0.00
67,8431.4932,8367.3496,107.69,119.30,0.00
68,8434.7930,8382.8281,107.73,119.94,0.00
69,8433.7012,8397.0703,107.72,120.58,0.00
70,8434.1973,8408.8613,107.73,121.23,0.00
71,8442.3604,8418.7559,107.83,121.87,0.00
72,8464.3770,8428.3428,108.11,122.52,0.00
73,8477.5205,8436.2480,108.27,123.17,0.00
74,8478.8936,8442.7939,108.29,123.81,0.00
75,8500.8086,8451.3223,108.56,124.46,0.00
76,8514.5176,8461.2656,108.73,125.11,0.00
77,8534.8799,8471.6055,108.99,125.76,0.00
78,8538.5791,8481.9834,109.03,126.41,0.00
79,8537.4180,8492.3564,109.02,127.06,0.00
80,8536.9922,8502.6348,109.02,127.72,0.00
81,8560.1797,8514.4160,109.31,128.37,0.00
82,8565.3105,8524.5098,109.37,129.03,0.00
83,8574.5186,8534.2090,109.48,129.68,0.00
84,8576.2852,8543.9482,109.51,130.34,0.00
85,8591.7920,8553.0459,109.70,131.00,0.00
86,8594.0938,8561.0049,109.73,131.65,0.00
87,8613.2715,8568.8438,109.97,132.31,0.00
88,8630.3770,8578.0244,110.18,132.98,0.00
89,8654.5244,8589.7344,110.49,133.64,0.00
90,8665.8486,8602.6201,110.63,134.31,0.00
91,8681.2441,8614.7266,110.82,134.97,3.00
92,8397.4805,8597.9434,107.30,135.64,3.00
93,8398.7012,8580.3623,107.31,136.30,3.00
94,8393.7266,8562.1055,107.25,136.91,3.00
95,8387.8438,8541.7109,107.18,137.51,3.00
96,8381.7666,8520.4785,107.10,138.12,3.00
97,8379.8223,8497.1328,107.07,138.72,3.00
98,8375.9629,8471.6914,107.03,139.32,3.00
99,8367.2324,8442.9629,106.92,139.92,3.00
100,8358.2061,8412.1982,106.80,140.52,3.00
101,8362.7080,8380.3447,106.86,141.12,3.00
102,8375.1064,8378.1074,107.01,141.72,3.00
103,8376.0791,8375.8457,107.02,142.32,3.00
104,8374.1689,8373.8896,107.00,142.92,3.00
105,8382.6484,8373.3701,107.10,143.51,3.00
106,8387.3057,8373.9238,107.16,144.11,3.00
107,8384.2100,8374.3623,107.12,144.71,3.00
108,8406.9248,8377.4590,107.40,145.31,3.00
109,8419.1807,8382.6533,107.55,145.90,3.00
110,8424.0840,8389.2412,107.61,146.50,3.00
111,8432.6660,8396.2373,107.72,147.10,3.00
112,8450.4688,8403.7734,107.94,147.70,3.00
113,8456.7910,8411.8447,108.02,148.30,3.00
114,8453.9434,8419.8223,107.98,148.90,3.00
115,8455.5762,8427.1152,108.00,149.50,3.00
116,8477.2734,8436.1113,108.27,150.10,3.00
117,8485.2402,8446.2158,108.37,150.71,3.00
118,8485.7119,8454.0938,108.38,151.31,3.00
119,8493.3545,8461.5107,108.47,151.91,3.00
120,8514.5762,8470.5605,108.74,152.51,3.00
121,8532.4775,8480.5410,108.96,153.12,3.00
122,8545.7588,8490.0703,109.13,153.72,3.00
123,8566.9980,8501.0908,109.39,154.33,3.00
124,8593.1104,8515.0078,109.72,154.94,3.00
125,8612.5293,8530.7031,109.96,155.55,3.00
126,8614.3203,8544.4082,109.98,156.16,3.00
127,8620.1426,8557.8975,110.06,156.77,3.00
128,8641.8594,8573.5127,110.33,157.38,3.00
129,8655.7705,8589.7549,110.50,158.00,3.00
130,8680.8730,8606.3848,110.81,158.61,3.00
131,8685.2568,8621.6621,110.87,159.23,3.00
132,8695.3623,8636.6221,111.00,159.84,3.00
133,8704.0791,8650.3301,111.11,160.46,3.00
134,8704.3770,8661.4561,111.11,161.08,3.00
135,8701.6113,8670.3652,111.08,161.70,3.00
136,8701.3203,8679.0654,111.08,162.31,3.00
137,8720.9111,8689.1426,111.32,162.93,3.00
138,8746.1436,8699.5703,111.63,163.55,3.00
139,8770.3076,8711.0234,111.93,164.17,3.00
140,8792.5117,8722.1875,112.21,164.79,3.00
141,8792.3369,8732.8965,112.21,165.42,3.00
142,8790.1943,8742.3799,112.19,166.04,3.00
143,8790.8379,8751.0557,112.19,166.66,3.00
144,8791.5576,8759.7725,112.20,167.29,3.00
145,8803.2852,8769.9404,112.34,167.91,3.00
146,8804.9004,8780.2979,112.36,168.54,3.00
147,8803.2891,8788.5371,112.34,169.16,3.00
148,8801.0537,8794.0273,112.32,169.78,3.00
149,8820.4395,8799.0410,112.56,170.41,3.00
150,8844.3447,8804.2236,112.86,171.03,3.00
151,8863.7236,8811.3623,113.10,171.66,3.00
152,8888.2393,8821.1670,113.41,172.29,3.00
153,8908.8008,8832.9639,113.67,172.92,3.00
154,8921.6045,8845.9678,113.82,173.55,3.00
155,8945.6934,8860.2080,114.12,174.19,3.00
156,8959.3779,8875.6562,114.30,174.82,3.00
157,8972.6426,8892.5918,114.46,175.46,3.00
158,8920.2783,8904.5137,113.82,176.09,3.00
159,8923.6289,8914.8340,113.86,176.72,3.00
160,8927.4209,8923.1426,113.91,177.36,3.00
161,8933.7119,8930.1396,113.98,177.99,3.00
162,8951.3174,8936.4473,114.20,178.62,3.00
163,8979.2070,8943.4893,114.55,179.26,3.00
164,8993.3857,8950.6660,114.72,179.89,3.00
165,9020.4844,8958.1445,115.06,180.53,3.00
166,9046.8174,8966.8896,115.39,181.17,3.00
167,9073.6074,8976.9863,115.72,181.81,3.00
168,9081.1621,8993.0752,115.82,182.45,3.00
169,9098.5283,9010.5645,116.03,183.10,3.00
170,9103.8945,9028.2129,116.10,183.74,3.00
171,9104.8340,9045.3242,116.11,184.38,3.00
172,9107.3428,9060.9268,116.15,185.03,3.00
173,9116.0303,9074.6094,116.25,185.67,3.00
174,9132.0176,9088.4717,116.45,186.31,3.00
175,9160.6904,9102.4922,116.81,186.96,3.00
176,9182.5254,9116.0625,117.08,187.60,3.00
177,9196.1475,9128.3174,117.25,188.25,3.00
178,9221.3232,9142.3340,117.57,188.90,3.00
179,9228.4600,9155.3262,117.66,189.55,3.00
180,9252.6299,9170.2012,117.96,190.20,3.00
181,9278.4316,9187.5605,118.28,190.85,3.00
182,9285.7402,9205.4004,118.37,191.51,3.00
183,9286.9014,9222.4863,118.39,192.16,3.00
184,9289.4395,9238.2285,118.42,192.81,3.00
185,9292.3203,9251.3916,118.46,193.47,3.00
186,9317.9033,9264.9307,118.78,194.12,3.00
187,9327.8652,9278.1025,118.90,194.78,3.00
188,9347.4268,9290.7129,119.14,195.43,3.00
189,9354.9492,9303.3613,119.24,196.09,3.00
190,9380.7939,9316.1777,119.56,196.75,3.00
191,9390.6436,9327.3975,119.68,197.40,3.00
192,9413.6406,9340.1885,119.97,198.06,3.00
193,9421.4238,9353.6406,120.07,198.72,3.00
194,9438.4014,9368.5371,120.28,199.39,3.00
195,9457.6846,9385.0732,120.52,200.05,3.00
196,9476.0986,9400.8926,120.75,200.71,3.00
197,9482.4443,9416.3506,120.83,201.38,3.00
198,9504.7812,9432.0869,121.11,202.05,3.00
199,9513.2627,9447.9180,121.22,202.72,3.00
200,9537.8467,9463.6230,121.52,203.38,3.00
201,9546.5791,9479.2158,121.63,204.06,3.00
202,9548.2588,9492.6777,121.65,204.73,3.00
203,9550.6270,9505.5977,121.68,205.40,3.00
204,9574.2158,9519.1797,121.98,206.07,3.00
205,9590.2686,9532.4385,122.18,206.75,3.00
206,9593.7168,9544.2002,122.22,207.42,3.00
207,9607.4492,9556.7002,122.39,208.10,3.00
208,9622.0176,9568.4238,122.57,208.78,3.00
209,9635.7451,9580.6729,122.75,209.45,3.00
210,9661.4717,9593.0332,123.07,210.13,3.00
211,9670.7754,9605.4541,123.18,210.81,3.00
212,9690.6221,9619.6904,123.43,211.49,3.00
213,9697.4746,9634.3760,123.52,212.17,3.00
214,9698.6289,9646.8174,123.53,212.85,3.00
215,9701.3340,9657.9238,123.56,213.53,3.00
216,9723.2812,9670.8809,123.84,214.21,3.00
217,9746.8740,9684.8223,124.13,214.90,3.00
218,9772.0762,9699.8281,124.45,215.58,3.00
219,9793.7236,9715.6270,124.72,216.27,3.00
220,9799.3428,9729.4141,124.79,216.96,3.00
221,9821.8701,9744.5234,125.07,217.64,3.00
222,9838.6699,9759.3281,125.28,218.33,3.00
223,9856.9736,9775.2773,125.51,219.02,3.00
224,9884.5654,9793.8711,125.85,219.71,3.00
225,9892.7227,9813.0107,125.95,220.41,3.00
226,9895.1641,9830.1973,125.98,221.10,3.00
227,9916.4189,9847.1543,126.25,221.79,3.00
228,9924.2090,9862.3672,126.35,222.49,3.00
229,9925.7363,9875.5684,126.37,223.18,3.00
230,9927.9990,9888.4326,126.39,223.87,3.00
231,9930.1553,9899.2617,126.42,224.57,3.00
232,9940.4844,9909.4434,126.55,225.26,3.00
233,9952.0420,9918.9492,126.69,225.96,3.00
234,9975.3535,9928.0283,126.99,226.65,3.00
235,9982.5771,9937.0137,127.08,227.35,3.00
