Race started at: 2025-05-02 22:48:19.543987
Track: Default
Stage: Unknown
Training: Enabled
Loaded model from episode: 3982
--------------------------------------------------------------------------------
Connected to server at 2025-05-02 22:48:19.548988
Step 100: Speed=15.4, Pos=1, Damage=0.0, Time=1.0
Step 200: Speed=70.4, Pos=2, Damage=0.0, Time=3.1
Step 300: Speed=84.4, Pos=3, Damage=0.0, Time=5.3
Step 400: Speed=85.1, Pos=6, Damage=0.0, Time=7.5
Step 500: Speed=80.7, Pos=6, Damage=0.0, Time=9.6
Step 600: Speed=82.1, Pos=6, Damage=0.0, Time=11.6
Step 700: Speed=83.8, Pos=6, Damage=0.0, Time=13.6
Step 800: Speed=83.0, Pos=6, Damage=0.0, Time=15.6
Step 900: Speed=85.4, Pos=6, Damage=0.0, Time=17.7
Step 1000: Speed=71.4, Pos=6, Damage=62.0, Time=19.9
Step 1100: Speed=72.7, Pos=6, Damage=62.0, Time=22.1
Step 1200: Speed=0.0, Pos=6, Damage=1635.0, Time=24.3
Step 1300: Speed=0.0, Pos=6, Damage=1635.0, Time=26.5
Step 1400: Speed=0.1, Pos=6, Damage=1635.0, Time=28.7
