episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,1916033.8750,1916033.8750,83.95,72.93,0.00
2,12581.7910,964307.8125,83.62,73.44,0.00
3,12363.5693,646993.0625,83.62,73.95,0.00
4,12136.5049,488278.9375,83.55,74.45,0.00
5,11911.0801,393005.3750,83.49,74.96,0.00
6,11688.7783,329452.5938,83.45,75.46,0.00
7,11463.0137,284025.5312,83.38,75.97,0.00
8,11239.8359,249927.3125,83.33,76.47,0.00
9,11012.4902,223381.2188,83.25,76.98,0.00
10,10825.1221,202125.6094,83.47,77.48,0.00
11,10616.8730,11583.9062,83.53,77.99,0.00
12,10394.5498,11365.1816,83.49,78.49,0.00
13,10172.6084,11146.0859,83.44,79.00,0.00
14,9948.0859,10927.2441,83.38,79.51,0.00
15,9724.1523,10708.5498,83.31,80.01,0.00
16,9499.5625,10489.6299,83.24,80.52,0.00
17,9273.6885,10270.6973,83.15,81.02,0.00
18,9048.3594,10051.5488,83.07,81.52,0.00
19,8825.4062,9832.8408,83.00,82.03,0.00
20,8602.5742,9610.5859,82.93,82.53,0.00
21,8380.6074,9386.9590,82.86,83.03,0.00
22,8155.6177,9163.0664,82.76,83.53,0.00
23,7931.3403,8938.9395,82.67,84.03,0.00
24,7710.0591,8715.1377,82.59,84.53,0.00
25,7497.4946,8492.4707,82.61,85.03,0.00
26,7312.0366,8273.7178,82.93,85.53,0.00
27,7104.1514,8056.7642,83.01,86.03,0.00
28,6880.8496,7840.0142,82.92,86.53,0.00
29,6658.7012,7623.3438,82.83,87.02,0.00
30,6439.0122,7406.9873,82.77,87.52,0.00
31,6434.0308,7212.3296,82.71,88.02,0.00
32,6428.4795,7039.6157,82.64,88.52,0.00
33,6423.3730,6888.8193,82.57,89.01,0.00
34,6418.6733,6759.6807,82.52,89.51,0.00
35,6411.9697,6651.1274,82.43,90.00,0.00
36,6406.4888,6560.5732,82.36,90.50,0.00
37,6400.7666,6490.2339,82.29,90.99,0.00
38,6393.9375,6441.5430,82.21,91.49,0.00
39,6386.0127,6414.2744,82.11,91.98,0.00
40,6381.0132,6408.4741,82.05,92.47,0.00
41,6408.7788,6405.9487,82.39,92.96,0.00
42,6443.1777,6407.4189,82.82,93.46,0.00
43,6447.1196,6409.7935,82.87,93.95,0.00
44,6439.5063,6411.8770,82.78,94.45,0.00
45,6434.0386,6414.0850,82.71,94.94,0.00
46,6428.8530,6416.3208,82.65,95.43,0.00
47,6423.5962,6418.6035,82.58,95.93,0.00
48,6417.9897,6421.0088,82.51,96.42,0.00
49,6412.9790,6423.7051,82.45,96.91,0.00
50,6407.0132,6426.3052,82.37,97.40,0.00
51,6401.6421,6425.5913,82.31,97.89,0.00
52,6395.4204,6420.8154,82.23,98.37,0.00
53,6387.4990,6414.8540,82.13,98.86,0.00
54,6378.9927,6408.8022,82.03,99.35,0.00
55,6374.0269,6402.8018,81.96,99.84,0.00
56,6368.3691,6396.7529,81.89,100.33,0.00
57,6383.0488,6392.6978,82.08,100.82,0.00
58,6387.7402,6389.6733,82.13,101.31,0.00
59,6382.0845,6386.5835,82.06,101.80,0.00
60,6373.6689,6383.2495,81.96,102.29,0.00
61,6367.9834,6379.8838,81.89,102.78,0.00
62,6361.3643,6376.4780,81.81,103.27,0.00
63,6352.9199,6373.0195,81.70,103.76,0.00
