episode,total_reward,avg_reward,max_speed,distance_raced,damage
1,-117.9122,-117.9122,28.44,18.22,0.00
2,-134.2760,-126.0941,28.12,18.38,0.00
3,-135.6121,-129.2668,27.18,18.54,0.00
4,-135.5478,-130.8370,27.38,18.69,0.00
5,-135.1685,-131.7033,27.75,18.85,0.00
6,-135.1743,-132.2818,27.76,19.01,0.00
7,-135.1410,-132.6903,28.22,19.17,0.00
8,-134.6829,-132.9393,28.73,19.33,0.00
9,-135.4146,-133.2144,28.72,19.49,0.00
10,-135.1748,-133.4104,29.22,19.65,0.00
11,-134.5981,-135.0790,30.00,19.82,0.00
12,-134.0414,-135.0555,30.84,19.98,0.00
13,-133.3091,-134.8252,31.53,20.15,0.00
14,-132.9118,-134.5616,32.15,20.33,0.00
15,-133.4102,-134.3858,31.68,20.50,0.00
16,-135.1169,-134.3801,30.41,20.67,0.00
17,-136.1770,-134.4837,29.54,20.83,0.00
18,-135.9785,-134.6132,29.89,20.99,0.00
19,-135.8308,-134.6548,29.93,21.15,0.00
20,-135.9652,-134.7339,30.39,21.31,0.00
21,-154.1299,-136.6871,20.25,21.47,31.00
22,-158.8089,-139.1638,16.89,21.60,31.00
23,-159.0456,-141.7375,16.24,21.73,31.00
24,-159.1162,-144.3579,15.66,21.86,31.00
25,-159.4175,-146.9586,15.11,21.98,31.00
26,-159.8093,-149.4279,14.55,22.10,31.00
27,-160.1058,-151.8208,14.07,22.21,31.00
28,-160.1782,-154.2408,13.56,22.32,31.00
29,-160.1219,-156.6698,13.24,22.42,31.00
30,-159.9504,-159.0684,12.93,22.52,31.00
31,-159.6609,-159.6215,12.63,22.62,31.00
32,-159.5659,-159.6972,12.34,22.71,31.00
33,-159.5101,-159.7436,12.02,22.80,31.00
34,-159.7256,-159.8046,11.58,22.89,31.00
35,-160.2398,-159.8868,10.96,22.97,31.00
36,-160.2386,-159.9297,10.31,23.04,31.00
37,-160.8883,-160.0080,9.53,23.11,31.00
38,-161.3611,-160.1263,8.83,23.18,31.00
39,-162.0780,-160.3219,7.74,23.23,31.00
40,-162.5470,-160.5815,6.69,23.28,31.00
41,-163.0734,-160.9228,5.59,23.32,31.00
42,-163.8347,-161.3497,4.42,23.36,31.00
43,-174.6880,-162.8675,3.21,23.38,31.00
44,-175.7646,-164.4714,1.96,23.39,31.00
45,-175.4749,-165.9949,2.20,23.41,31.00
46,-177.0035,-167.6714,1.10,23.42,31.00
47,-177.0341,-169.2860,0.90,23.42,31.00
48,-177.5253,-170.9024,0.25,23.43,31.00
49,-177.5031,-172.4449,0.04,23.43,31.00
50,-177.4005,-173.9302,0.09,23.43,31.00
51,-177.1323,-175.3361,0.22,23.43,31.00
52,-176.9820,-176.6508,0.35,23.43,31.00
53,-177.2112,-176.9032,0.51,23.43,31.00
54,-177.2643,-177.0531,0.55,23.44,31.00
55,-177.0658,-177.2122,0.47,23.44,31.00
56,-177.8049,-177.2923,0.00,23.44,31.00
57,-177.7635,-177.3653,0.00,23.44,31.00
58,-177.4026,-177.3530,0.17,23.44,31.00
59,-177.2366,-177.3264,0.27,23.44,31.00
60,-177.1965,-177.3060,0.54,23.45,31.00
61,-177.0033,-177.2931,0.52,23.45,31.00
62,-177.8036,-177.3752,0.00,23.45,31.00
63,-177.4154,-177.3956,0.13,23.45,31.00
64,-177.3338,-177.4026,0.03,23.45,31.00
65,-177.4677,-177.4428,0.20,23.45,31.00
66,-177.2207,-177.3844,0.47,23.45,31.00
67,-176.7827,-177.2863,0.65,23.46,31.00
68,-176.9937,-177.2454,0.58,23.46,31.00
69,-176.8557,-177.2073,0.56,23.46,31.00
70,-177.1153,-177.1992,0.65,23.47,31.00
71,-177.0284,-177.2017,0.73,23.47,31.00
72,-176.7456,-177.0959,0.84,23.48,31.00
73,-177.0341,-177.0578,0.81,23.48,31.00
74,-176.8916,-177.0135,0.96,23.49,31.00
75,-177.3754,-177.0043,0.21,23.49,31.00
76,-176.9736,-176.9796,0.38,23.49,31.00
77,-177.4344,-177.0448,0.38,23.50,31.00
78,-177.3215,-177.0776,0.48,23.50,31.00
79,-177.5086,-177.1429,0.08,23.50,31.00
80,-177.6435,-177.1957,0.07,23.50,31.00
81,-177.6549,-177.2583,0.00,23.50,31.00
82,-177.1695,-177.3007,0.16,23.50,31.00
83,-177.3883,-177.3362,0.35,23.50,31.00
84,-176.9545,-177.3424,0.44,23.51,31.00
85,-177.0578,-177.3107,0.51,23.51,31.00
86,-177.1454,-177.3279,0.57,23.51,31.00
87,-177.1038,-177.2948,0.59,23.52,31.00
88,-177.0390,-177.2665,0.71,23.52,31.00
89,-177.1041,-177.2261,0.64,23.52,31.00
90,-177.1435,-177.1761,0.66,23.53,31.00
91,-176.7186,-177.0825,0.75,23.53,31.00
92,-176.7150,-177.0370,0.77,23.54,31.00
93,-176.8794,-176.9861,0.83,23.54,31.00
94,-176.7812,-176.9688,0.92,23.55,31.00
95,-176.5842,-176.9214,1.02,23.56,31.00
96,-176.4646,-176.8533,1.22,23.56,31.00
97,-176.3917,-176.7821,1.21,23.57,31.00
98,-176.3610,-176.7143,1.26,23.58,31.00
99,-176.2660,-176.6305,1.43,23.59,31.00
100,-176.3473,-176.5509,1.27,23.59,31.00
101,-176.3201,-176.5111,1.55,23.60,31.00
102,-176.0598,-176.4455,1.74,23.61,31.00
103,-175.9073,-176.3483,1.71,23.62,31.00
104,-176.3236,-176.3026,1.63,23.64,31.00
105,-177.0164,-176.3458,0.58,23.64,31.00
106,-177.3785,-176.4372,0.00,23.64,31.00
107,-177.3258,-176.5306,0.25,23.64,31.00
108,-177.0875,-176.6032,0.41,23.65,31.00
109,-177.0070,-176.6773,0.39,23.65,31.00
110,-177.0627,-176.7489,0.51,23.65,31.00
111,-176.6222,-176.7791,0.71,23.65,31.00
112,-176.8060,-176.8537,0.73,23.66,31.00
113,-176.5879,-176.9218,0.81,23.66,31.00
114,-176.6288,-176.9523,0.81,23.67,31.00
115,-176.6619,-176.9168,0.89,23.67,31.00
116,-176.4710,-176.8261,0.96,23.68,31.00
117,-176.5606,-176.7496,0.87,23.69,31.00
